timestamp_localtime,experiment,pioreactor_unit,timestamp,alt_media_fraction
2023-11-28 23:50:21,Spirulina 003,pio001,2023-11-28T23:50:21.648642Z,0.0
2023-11-28 23:50:23,Spirulina 003,pio001,2023-11-28T23:50:23.151892Z,0.0
2023-11-29 00:07:45,Spirulina 003,pio001,2023-11-29T00:07:45.343652Z,0.0
2023-11-29 00:07:51,Spirulina 003,pio001,2023-11-29T00:07:51.595509Z,0.0
2023-11-29 00:07:53,Spirulina 003,pio001,2023-11-29T00:07:53.064973Z,0.0
2023-11-29 00:35:45,Spirulina 003,pio001,2023-11-29T00:35:45.315842Z,0.0
2023-11-29 00:35:51,Spirulina 003,pio001,2023-11-29T00:35:51.560363Z,0.0
2023-11-29 00:35:53,Spirulina 003,pio001,2023-11-29T00:35:53.039190Z,0.0
2023-11-29 01:16:15,Spirulina 003,pio001,2023-11-29T01:16:15.327725Z,0.0
2023-11-29 01:16:21,Spirulina 003,pio001,2023-11-29T01:16:21.574146Z,0.0
2023-11-29 01:16:23,Spirulina 003,pio001,2023-11-29T01:16:23.044112Z,0.0
2023-11-29 04:49:45,Spirulina 003,pio001,2023-11-29T04:49:45.322249Z,0.0
2023-11-29 04:49:51,Spirulina 003,pio001,2023-11-29T04:49:51.561528Z,0.0
2023-11-29 04:49:53,Spirulina 003,pio001,2023-11-29T04:49:53.040495Z,0.0
2023-11-29 05:07:15,Spirulina 003,pio001,2023-11-29T05:07:15.319117Z,0.0
2023-11-29 05:07:21,Spirulina 003,pio001,2023-11-29T05:07:21.632623Z,0.0
2023-11-29 05:07:23,Spirulina 003,pio001,2023-11-29T05:07:23.169293Z,0.0
2023-11-29 05:23:45,Spirulina 003,pio001,2023-11-29T05:23:45.328671Z,0.0
2023-11-29 05:23:51,Spirulina 003,pio001,2023-11-29T05:23:51.586082Z,0.0
2023-11-29 05:23:53,Spirulina 003,pio001,2023-11-29T05:23:53.060769Z,0.0
2023-11-29 06:12:45,Spirulina 003,pio001,2023-11-29T06:12:45.314873Z,0.0
2023-11-29 06:12:51,Spirulina 003,pio001,2023-11-29T06:12:51.563378Z,0.0
2023-11-29 06:12:53,Spirulina 003,pio001,2023-11-29T06:12:53.077322Z,0.0
2023-11-29 06:31:15,Spirulina 003,pio001,2023-11-29T06:31:15.216155Z,0.0
2023-11-29 06:31:21,Spirulina 003,pio001,2023-11-29T06:31:21.474935Z,0.0
2023-11-29 06:31:22,Spirulina 003,pio001,2023-11-29T06:31:22.945998Z,0.0
2023-11-29 08:50:45,Spirulina 003,pio001,2023-11-29T08:50:45.341847Z,0.0
2023-11-29 08:50:51,Spirulina 003,pio001,2023-11-29T08:50:51.587691Z,0.0
2023-11-29 08:50:53,Spirulina 003,pio001,2023-11-29T08:50:53.087511Z,0.0
2023-11-29 10:48:15,Spirulina 003,pio001,2023-11-29T10:48:15.323471Z,0.0
2023-11-29 10:48:21,Spirulina 003,pio001,2023-11-29T10:48:21.580961Z,0.0
2023-11-29 10:48:23,Spirulina 003,pio001,2023-11-29T10:48:23.058521Z,0.0
2023-11-29 11:24:15,Spirulina 003,pio001,2023-11-29T11:24:15.317499Z,0.0
2023-11-29 11:24:21,Spirulina 003,pio001,2023-11-29T11:24:21.622220Z,0.0
2023-11-29 11:24:23,Spirulina 003,pio001,2023-11-29T11:24:23.135210Z,0.0
2023-11-29 17:56:28,Spirulina 003,pio001,2023-11-29T17:56:28.558964Z,0.0
2023-11-29 20:28:01,Spirulina 003,pio001,2023-11-29T20:28:01.275125Z,0.0
2023-11-29 20:28:07,Spirulina 003,pio001,2023-11-29T20:28:07.737218Z,0.0
2023-11-29 20:28:09,Spirulina 003,pio001,2023-11-29T20:28:09.204810Z,0.0
2023-11-29 20:28:30,Spirulina 003,pio001,2023-11-29T20:28:30.923091Z,0.0
2023-11-29 20:28:37,Spirulina 003,pio001,2023-11-29T20:28:37.204052Z,0.0
2023-11-29 20:28:38,Spirulina 003,pio001,2023-11-29T20:28:38.666843Z,0.0
2023-11-29 20:44:31,Spirulina 003,pio001,2023-11-29T20:44:31.023742Z,0.0
2023-11-29 20:44:37,Spirulina 003,pio001,2023-11-29T20:44:37.292077Z,0.0
2023-11-29 20:44:38,Spirulina 003,pio001,2023-11-29T20:44:38.774286Z,0.0
2023-11-29 20:54:01,Spirulina 003,pio001,2023-11-29T20:54:01.032632Z,0.0
2023-11-29 20:54:07,Spirulina 003,pio001,2023-11-29T20:54:07.312608Z,0.0
2023-11-29 20:54:08,Spirulina 003,pio001,2023-11-29T20:54:08.781282Z,0.0
2023-11-29 21:13:31,Spirulina 003,pio001,2023-11-29T21:13:31.030811Z,0.0
2023-11-29 21:13:37,Spirulina 003,pio001,2023-11-29T21:13:37.302471Z,0.0
2023-11-29 21:13:38,Spirulina 003,pio001,2023-11-29T21:13:38.761286Z,0.0
2023-11-29 21:20:31,Spirulina 003,pio001,2023-11-29T21:20:31.030111Z,0.0
2023-11-29 21:20:37,Spirulina 003,pio001,2023-11-29T21:20:37.294524Z,0.0
2023-11-29 21:20:38,Spirulina 003,pio001,2023-11-29T21:20:38.745124Z,0.0
2023-11-29 21:51:01,Spirulina 003,pio001,2023-11-29T21:51:01.030141Z,0.0
2023-11-29 21:51:07,Spirulina 003,pio001,2023-11-29T21:51:07.302292Z,0.0
2023-11-29 21:51:08,Spirulina 003,pio001,2023-11-29T21:51:08.770148Z,0.0
2023-11-29 22:11:31,Spirulina 003,pio001,2023-11-29T22:11:31.100166Z,0.0
2023-11-29 22:11:37,Spirulina 003,pio001,2023-11-29T22:11:37.412229Z,0.0
2023-11-29 22:11:38,Spirulina 003,pio001,2023-11-29T22:11:38.879438Z,0.0
2023-11-29 22:54:01,Spirulina 003,pio001,2023-11-29T22:54:01.026690Z,0.0
2023-11-29 22:54:07,Spirulina 003,pio001,2023-11-29T22:54:07.320483Z,0.0
2023-11-29 22:54:08,Spirulina 003,pio001,2023-11-29T22:54:08.770589Z,0.0
2023-11-29 23:27:01,Spirulina 003,pio001,2023-11-29T23:27:01.028596Z,0.0
2023-11-29 23:27:07,Spirulina 003,pio001,2023-11-29T23:27:07.305224Z,0.0
2023-11-29 23:27:08,Spirulina 003,pio001,2023-11-29T23:27:08.770386Z,0.0
2023-11-29 23:27:31,Spirulina 003,pio001,2023-11-29T23:27:31.019671Z,0.0
2023-11-29 23:27:37,Spirulina 003,pio001,2023-11-29T23:27:37.317311Z,0.0
2023-11-29 23:27:38,Spirulina 003,pio001,2023-11-29T23:27:38.790921Z,0.0
2023-11-30 00:37:31,Spirulina 003,pio001,2023-11-30T00:37:31.035014Z,0.0
2023-11-30 00:37:37,Spirulina 003,pio001,2023-11-30T00:37:37.330569Z,0.0
2023-11-30 00:37:38,Spirulina 003,pio001,2023-11-30T00:37:38.784624Z,0.0
2023-11-30 01:05:01,Spirulina 003,pio001,2023-11-30T01:05:01.028552Z,0.0
2023-11-30 01:05:07,Spirulina 003,pio001,2023-11-30T01:05:07.305755Z,0.0
2023-11-30 01:05:08,Spirulina 003,pio001,2023-11-30T01:05:08.761338Z,0.0
2023-11-30 03:22:01,Spirulina 003,pio001,2023-11-30T03:22:01.027009Z,0.0
2023-11-30 03:22:07,Spirulina 003,pio001,2023-11-30T03:22:07.327982Z,0.0
2023-11-30 03:22:08,Spirulina 003,pio001,2023-11-30T03:22:08.818286Z,0.0
2023-11-30 04:04:01,Spirulina 003,pio001,2023-11-30T04:04:01.024509Z,0.0
2023-11-30 04:04:07,Spirulina 003,pio001,2023-11-30T04:04:07.339304Z,0.0
2023-11-30 04:04:08,Spirulina 003,pio001,2023-11-30T04:04:08.831217Z,0.0
2023-11-30 04:34:31,Spirulina 003,pio001,2023-11-30T04:34:31.023039Z,0.0
2023-11-30 04:34:37,Spirulina 003,pio001,2023-11-30T04:34:37.288301Z,0.0
2023-11-30 04:34:38,Spirulina 003,pio001,2023-11-30T04:34:38.791572Z,0.0
2023-11-30 04:35:00,Spirulina 003,pio001,2023-11-30T04:35:00.920224Z,0.0
2023-11-30 04:35:07,Spirulina 003,pio001,2023-11-30T04:35:07.177913Z,0.0
2023-11-30 04:35:08,Spirulina 003,pio001,2023-11-30T04:35:08.651949Z,0.0
2023-11-30 08:58:01,Spirulina 003,pio001,2023-11-30T08:58:01.025222Z,0.0
2023-11-30 08:58:07,Spirulina 003,pio001,2023-11-30T08:58:07.342305Z,0.0
2023-11-30 08:58:08,Spirulina 003,pio001,2023-11-30T08:58:08.832538Z,0.0
2023-11-30 08:58:31,Spirulina 003,pio001,2023-11-30T08:58:31.048853Z,0.0
2023-11-30 08:58:37,Spirulina 003,pio001,2023-11-30T08:58:37.354640Z,0.0
2023-11-30 08:58:38,Spirulina 003,pio001,2023-11-30T08:58:38.816774Z,0.0
2023-11-30 23:00:31,Spirulina 003,pio001,2023-11-30T23:00:31.025544Z,0.0
2023-11-30 23:00:37,Spirulina 003,pio001,2023-11-30T23:00:37.288246Z,0.0
2023-11-30 23:00:38,Spirulina 003,pio001,2023-11-30T23:00:38.752123Z,0.0
2023-11-30 23:21:31,Spirulina 003,pio001,2023-11-30T23:21:31.112342Z,0.0
2023-11-30 23:21:37,Spirulina 003,pio001,2023-11-30T23:21:37.379172Z,0.0
2023-11-30 23:21:38,Spirulina 003,pio001,2023-11-30T23:21:38.854638Z,0.0
2023-12-01 00:29:01,Spirulina 003,pio001,2023-12-01T00:29:01.027055Z,0.0
2023-12-01 00:29:07,Spirulina 003,pio001,2023-12-01T00:29:07.308629Z,0.0
2023-12-01 00:29:08,Spirulina 003,pio001,2023-12-01T00:29:08.765216Z,0.0
2023-12-01 00:48:31,Spirulina 003,pio001,2023-12-01T00:48:31.027881Z,0.0
2023-12-01 00:48:37,Spirulina 003,pio001,2023-12-01T00:48:37.313165Z,0.0
2023-12-01 00:48:38,Spirulina 003,pio001,2023-12-01T00:48:38.763249Z,0.0
2023-12-01 01:12:01,Spirulina 003,pio001,2023-12-01T01:12:01.026532Z,0.0
2023-12-01 01:12:07,Spirulina 003,pio001,2023-12-01T01:12:07.293671Z,0.0
2023-12-01 01:12:08,Spirulina 003,pio001,2023-12-01T01:12:08.752356Z,0.0
2023-12-01 02:33:31,Spirulina 003,pio001,2023-12-01T02:33:31.029401Z,0.0
2023-12-01 02:33:37,Spirulina 003,pio001,2023-12-01T02:33:37.300719Z,0.0
2023-12-01 02:33:38,Spirulina 003,pio001,2023-12-01T02:33:38.756847Z,0.0
2023-12-01 04:08:01,Spirulina 003,pio001,2023-12-01T04:08:01.020430Z,0.0
2023-12-01 04:08:07,Spirulina 003,pio001,2023-12-01T04:08:07.359522Z,0.0
2023-12-01 04:08:08,Spirulina 003,pio001,2023-12-01T04:08:08.853834Z,0.0
2023-12-01 05:28:31,Spirulina 003,pio001,2023-12-01T05:28:31.025734Z,0.0
2023-12-01 05:28:37,Spirulina 003,pio001,2023-12-01T05:28:37.301577Z,0.0
2023-12-01 05:28:38,Spirulina 003,pio001,2023-12-01T05:28:38.757813Z,0.0
2023-12-01 07:17:31,Spirulina 003,pio001,2023-12-01T07:17:31.025630Z,0.0
2023-12-01 07:17:37,Spirulina 003,pio001,2023-12-01T07:17:37.291626Z,0.0
2023-12-01 07:17:38,Spirulina 003,pio001,2023-12-01T07:17:38.756588Z,0.0
2023-12-01 08:04:01,Spirulina 003,pio001,2023-12-01T08:04:01.084135Z,0.0
2023-12-01 08:04:07,Spirulina 003,pio001,2023-12-01T08:04:07.361755Z,0.0
2023-12-01 08:04:08,Spirulina 003,pio001,2023-12-01T08:04:08.821338Z,0.0
2023-12-01 23:13:31,Spirulina 003,pio001,2023-12-01T23:13:31.023804Z,0.0
2023-12-01 23:13:37,Spirulina 003,pio001,2023-12-01T23:13:37.297936Z,0.0
2023-12-01 23:13:38,Spirulina 003,pio001,2023-12-01T23:13:38.749970Z,0.0
2023-12-02 00:00:31,Spirulina 003,pio001,2023-12-02T00:00:31.115964Z,0.0
2023-12-02 00:00:37,Spirulina 003,pio001,2023-12-02T00:00:37.415289Z,0.0
2023-12-02 00:00:38,Spirulina 003,pio001,2023-12-02T00:00:38.917542Z,0.0
2023-12-02 00:51:31,Spirulina 003,pio001,2023-12-02T00:51:31.025435Z,0.0
2023-12-02 00:51:37,Spirulina 003,pio001,2023-12-02T00:51:37.286836Z,0.0
2023-12-02 00:51:38,Spirulina 003,pio001,2023-12-02T00:51:38.736768Z,0.0
2023-12-02 02:32:31,Spirulina 003,pio001,2023-12-02T02:32:31.026778Z,0.0
2023-12-02 02:32:37,Spirulina 003,pio001,2023-12-02T02:32:37.288953Z,0.0
2023-12-02 02:32:38,Spirulina 003,pio001,2023-12-02T02:32:38.781426Z,0.0
2023-12-02 02:59:01,Spirulina 003,pio001,2023-12-02T02:59:01.021663Z,0.0
2023-12-02 02:59:07,Spirulina 003,pio001,2023-12-02T02:59:07.300327Z,0.0
2023-12-02 02:59:08,Spirulina 003,pio001,2023-12-02T02:59:08.756417Z,0.0
2023-12-02 05:38:31,Spirulina 003,pio001,2023-12-02T05:38:31.035741Z,0.0
2023-12-02 05:38:37,Spirulina 003,pio001,2023-12-02T05:38:37.322999Z,0.0
2023-12-02 05:38:38,Spirulina 003,pio001,2023-12-02T05:38:38.831140Z,0.0
2023-12-02 06:01:31,Spirulina 003,pio001,2023-12-02T06:01:31.104969Z,0.0
2023-12-02 06:01:37,Spirulina 003,pio001,2023-12-02T06:01:37.415535Z,0.0
2023-12-02 06:01:38,Spirulina 003,pio001,2023-12-02T06:01:38.871485Z,0.0
2023-12-02 06:02:00,Spirulina 003,pio001,2023-12-02T06:02:00.924586Z,0.0
2023-12-02 06:02:07,Spirulina 003,pio001,2023-12-02T06:02:07.199862Z,0.0
2023-12-02 06:02:08,Spirulina 003,pio001,2023-12-02T06:02:08.664204Z,0.0
2023-12-03 01:03:01,Spirulina 003,pio001,2023-12-03T01:03:01.030587Z,0.0
2023-12-03 01:03:07,Spirulina 003,pio001,2023-12-03T01:03:07.304425Z,0.0
2023-12-03 01:03:08,Spirulina 003,pio001,2023-12-03T01:03:08.766150Z,0.0
2023-12-03 02:54:01,Spirulina 003,pio001,2023-12-03T02:54:01.033588Z,0.0
2023-12-03 02:54:07,Spirulina 003,pio001,2023-12-03T02:54:07.312300Z,0.0
2023-12-03 02:54:08,Spirulina 003,pio001,2023-12-03T02:54:08.779229Z,0.0
2023-12-03 04:12:31,Spirulina 003,pio001,2023-12-03T04:12:31.031570Z,0.0
2023-12-03 04:12:37,Spirulina 003,pio001,2023-12-03T04:12:37.290797Z,0.0
2023-12-03 04:12:38,Spirulina 003,pio001,2023-12-03T04:12:38.762679Z,0.0
2023-12-03 05:31:31,Spirulina 003,pio001,2023-12-03T05:31:31.030668Z,0.0
2023-12-03 05:31:37,Spirulina 003,pio001,2023-12-03T05:31:37.285709Z,0.0
2023-12-03 05:31:38,Spirulina 003,pio001,2023-12-03T05:31:38.737724Z,0.0
2023-12-03 06:15:31,Spirulina 003,pio001,2023-12-03T06:15:31.048125Z,0.0
2023-12-03 06:15:37,Spirulina 003,pio001,2023-12-03T06:15:37.303976Z,0.0
2023-12-03 06:15:38,Spirulina 003,pio001,2023-12-03T06:15:38.779746Z,0.0
2023-12-03 07:39:01,Spirulina 003,pio001,2023-12-03T07:39:01.035634Z,0.0
2023-12-03 07:39:07,Spirulina 003,pio001,2023-12-03T07:39:07.301867Z,0.0
2023-12-03 07:39:08,Spirulina 003,pio001,2023-12-03T07:39:08.755005Z,0.0
2023-12-03 09:30:31,Spirulina 003,pio001,2023-12-03T09:30:31.125728Z,0.0
2023-12-03 09:30:37,Spirulina 003,pio001,2023-12-03T09:30:37.387842Z,0.0
2023-12-03 09:30:38,Spirulina 003,pio001,2023-12-03T09:30:38.847661Z,0.0
2023-12-04 00:46:30,Spirulina 003,pio001,2023-12-04T00:46:30.922812Z,0.0
2023-12-04 00:46:37,Spirulina 003,pio001,2023-12-04T00:46:37.214349Z,0.0
2023-12-04 00:46:38,Spirulina 003,pio001,2023-12-04T00:46:38.711369Z,0.0
2023-12-04 02:58:01,Spirulina 003,pio001,2023-12-04T02:58:01.029136Z,0.0
2023-12-04 02:58:07,Spirulina 003,pio001,2023-12-04T02:58:07.367271Z,0.0
2023-12-04 02:58:08,Spirulina 003,pio001,2023-12-04T02:58:08.858061Z,0.0
2023-12-04 04:56:31,Spirulina 003,pio001,2023-12-04T04:56:31.033563Z,0.0
2023-12-04 04:56:37,Spirulina 003,pio001,2023-12-04T04:56:37.301693Z,0.0
2023-12-04 04:56:38,Spirulina 003,pio001,2023-12-04T04:56:38.766894Z,0.0
2023-12-04 07:11:31,Spirulina 003,pio001,2023-12-04T07:11:31.028502Z,0.0
2023-12-04 07:11:37,Spirulina 003,pio001,2023-12-04T07:11:37.327458Z,0.0
2023-12-04 07:11:38,Spirulina 003,pio001,2023-12-04T07:11:38.782771Z,0.0
2023-12-04 09:20:01,Spirulina 003,pio001,2023-12-04T09:20:01.024695Z,0.0
2023-12-04 09:20:07,Spirulina 003,pio001,2023-12-04T09:20:07.342240Z,0.0
2023-12-04 09:20:08,Spirulina 003,pio001,2023-12-04T09:20:08.768548Z,0.0
2023-12-05 07:50:31,Spirulina 003,pio001,2023-12-05T07:50:31.019905Z,0.0
2023-12-05 07:50:37,Spirulina 003,pio001,2023-12-05T07:50:37.277657Z,0.0
2023-12-05 07:50:38,Spirulina 003,pio001,2023-12-05T07:50:38.728943Z,0.0
2023-12-05 08:32:31,Spirulina 003,pio001,2023-12-05T08:32:31.029227Z,0.0
2023-12-05 08:32:37,Spirulina 003,pio001,2023-12-05T08:32:37.289609Z,0.0
2023-12-05 08:32:38,Spirulina 003,pio001,2023-12-05T08:32:38.785649Z,0.0
2023-12-13 03:47:01,Spirulina 003,pio001,2023-12-13T03:47:01.026214Z,0.0
2023-12-13 03:47:07,Spirulina 003,pio001,2023-12-13T03:47:07.308658Z,0.0
2023-12-13 03:47:08,Spirulina 003,pio001,2023-12-13T03:47:08.813297Z,0.0
2023-12-13 03:51:01,Spirulina 003,pio001,2023-12-13T03:51:01.022052Z,0.0
2023-12-13 03:51:07,Spirulina 003,pio001,2023-12-13T03:51:07.304922Z,0.0
2023-12-13 03:51:08,Spirulina 003,pio001,2023-12-13T03:51:08.762968Z,0.0
2023-12-13 03:51:30,Spirulina 003,pio001,2023-12-13T03:51:30.918200Z,0.0
2023-12-13 03:51:37,Spirulina 003,pio001,2023-12-13T03:51:37.184132Z,0.0
2023-12-13 03:51:38,Spirulina 003,pio001,2023-12-13T03:51:38.635594Z,0.0
2023-12-13 03:52:00,Spirulina 003,pio001,2023-12-13T03:52:00.922447Z,0.0
2023-12-13 03:52:07,Spirulina 003,pio001,2023-12-13T03:52:07.187579Z,0.0
2023-12-13 03:52:08,Spirulina 003,pio001,2023-12-13T03:52:08.692786Z,0.0
2023-12-13 03:52:30,Spirulina 003,pio001,2023-12-13T03:52:30.929091Z,0.0
2023-12-13 03:52:37,Spirulina 003,pio001,2023-12-13T03:52:37.195117Z,0.0
2023-12-13 03:52:38,Spirulina 003,pio001,2023-12-13T03:52:38.665583Z,0.0
2023-12-13 03:53:00,Spirulina 003,pio001,2023-12-13T03:53:00.921762Z,0.0
2023-12-13 03:53:07,Spirulina 003,pio001,2023-12-13T03:53:07.284827Z,0.0
2023-12-13 03:53:08,Spirulina 003,pio001,2023-12-13T03:53:08.740595Z,0.0
2023-12-13 03:56:31,Spirulina 003,pio001,2023-12-13T03:56:31.029072Z,0.0
2023-12-13 03:56:37,Spirulina 003,pio001,2023-12-13T03:56:37.305115Z,0.0
2023-12-13 03:56:38,Spirulina 003,pio001,2023-12-13T03:56:38.761905Z,0.0
2023-12-13 04:14:01,Spirulina 003,pio001,2023-12-13T04:14:01.018132Z,0.0
2023-12-13 04:14:07,Spirulina 003,pio001,2023-12-13T04:14:07.342855Z,0.0
2023-12-13 04:14:08,Spirulina 003,pio001,2023-12-13T04:14:08.842139Z,0.0
2023-12-13 04:33:01,Spirulina 003,pio001,2023-12-13T04:33:01.025082Z,0.0
2023-12-13 04:33:07,Spirulina 003,pio001,2023-12-13T04:33:07.308734Z,0.0
2023-12-13 04:33:08,Spirulina 003,pio001,2023-12-13T04:33:08.772579Z,0.0
2023-12-13 05:01:01,Spirulina 003,pio001,2023-12-13T05:01:01.036529Z,0.0
