timestamp_localtime,experiment,pioreactor_unit,timestamp,temperature_c
2024-08-12 23:10:54,Booch01,pio02,2024-08-12T22:10:54.346001Z,25.3
2024-08-12 23:14:14,Booch01,pio02,2024-08-12T22:14:14.345266Z,25.25
2024-08-12 23:17:34,Booch01,pio02,2024-08-12T22:17:34.346041Z,25.24
2024-08-12 23:20:54,Booch01,pio02,2024-08-12T22:20:54.347077Z,25.21
2024-08-12 23:24:14,Booch01,pio02,2024-08-12T22:24:14.346033Z,25.19
2024-08-12 23:27:34,Booch01,pio02,2024-08-12T22:27:34.347662Z,25.19
2024-08-12 23:30:54,Booch01,pio02,2024-08-12T22:30:54.347080Z,25.19
2024-08-12 23:34:14,Booch01,pio02,2024-08-12T22:34:14.347542Z,25.15
2024-08-12 23:37:34,Booch01,pio02,2024-08-12T22:37:34.343000Z,25.12
2024-08-12 23:40:54,Booch01,pio02,2024-08-12T22:40:54.344910Z,25.07
2024-08-12 23:44:14,Booch01,pio02,2024-08-12T22:44:14.345360Z,25.06
2024-08-12 23:47:34,Booch01,pio02,2024-08-12T22:47:34.345841Z,25.02
2024-08-12 23:50:54,Booch01,pio02,2024-08-12T22:50:54.348021Z,25.0
2024-08-12 23:54:14,Booch01,pio02,2024-08-12T22:54:14.347032Z,25.0
2024-08-12 23:57:34,Booch01,pio02,2024-08-12T22:57:34.346050Z,24.94
2024-08-13 00:00:54,Booch01,pio02,2024-08-12T23:00:54.344428Z,24.94
2024-08-13 00:04:14,Booch01,pio02,2024-08-12T23:04:14.344726Z,24.92
2024-08-13 00:07:34,Booch01,pio02,2024-08-12T23:07:34.347011Z,24.88
2024-08-13 00:10:54,Booch01,pio02,2024-08-12T23:10:54.344243Z,24.88
2024-08-13 00:14:14,Booch01,pio02,2024-08-12T23:14:14.345390Z,24.81
2024-08-13 00:17:34,Booch01,pio02,2024-08-12T23:17:34.347857Z,24.8
2024-08-13 00:20:54,Booch01,pio02,2024-08-12T23:20:54.344743Z,24.77
2024-08-13 00:24:14,Booch01,pio02,2024-08-12T23:24:14.344821Z,24.75
2024-08-13 00:27:34,Booch01,pio02,2024-08-12T23:27:34.345759Z,24.75
2024-08-13 00:30:54,Booch01,pio02,2024-08-12T23:30:54.347149Z,24.73
2024-08-13 00:34:14,Booch01,pio02,2024-08-12T23:34:14.344256Z,24.69
2024-08-13 00:37:34,Booch01,pio02,2024-08-12T23:37:34.344984Z,24.69
2024-08-13 00:40:54,Booch01,pio02,2024-08-12T23:40:54.345332Z,24.66
2024-08-13 00:44:14,Booch01,pio02,2024-08-12T23:44:14.345017Z,24.62
2024-08-13 00:47:34,Booch01,pio02,2024-08-12T23:47:34.347428Z,24.62
2024-08-13 00:50:54,Booch01,pio02,2024-08-12T23:50:54.347864Z,24.57
2024-08-13 00:54:14,Booch01,pio02,2024-08-12T23:54:14.345846Z,24.56
2024-08-13 00:57:34,Booch01,pio02,2024-08-12T23:57:34.343110Z,24.51
2024-08-13 01:00:54,Booch01,pio02,2024-08-13T00:00:54.344695Z,24.5
2024-08-13 01:04:14,Booch01,pio02,2024-08-13T00:04:14.343691Z,24.5
2024-08-13 01:07:34,Booch01,pio02,2024-08-13T00:07:34.365340Z,24.5
2024-08-13 01:10:54,Booch01,pio02,2024-08-13T00:10:54.352108Z,24.5
2024-08-13 01:14:14,Booch01,pio02,2024-08-13T00:14:14.345323Z,24.5
2024-08-13 01:17:34,Booch01,pio02,2024-08-13T00:17:34.348470Z,24.5
2024-08-13 01:20:54,Booch01,pio02,2024-08-13T00:20:54.344966Z,24.47
2024-08-13 01:24:14,Booch01,pio02,2024-08-13T00:24:14.346685Z,24.4
2024-08-13 01:27:34,Booch01,pio02,2024-08-13T00:27:34.345798Z,24.38
2024-08-13 01:30:54,Booch01,pio02,2024-08-13T00:30:54.347222Z,24.34
2024-08-13 01:34:14,Booch01,pio02,2024-08-13T00:34:14.345443Z,24.28
2024-08-13 01:37:34,Booch01,pio02,2024-08-13T00:37:34.347967Z,24.25
2024-08-13 01:40:54,Booch01,pio02,2024-08-13T00:40:54.344375Z,24.25
2024-08-13 01:44:14,Booch01,pio02,2024-08-13T00:44:14.345979Z,24.25
2024-08-13 01:47:34,Booch01,pio02,2024-08-13T00:47:34.346696Z,24.2
2024-08-13 01:50:54,Booch01,pio02,2024-08-13T00:50:54.346638Z,24.18
2024-08-13 01:54:14,Booch01,pio02,2024-08-13T00:54:14.344326Z,24.12
2024-08-13 01:57:34,Booch01,pio02,2024-08-13T00:57:34.344453Z,24.12
2024-08-13 02:00:54,Booch01,pio02,2024-08-13T01:00:54.345316Z,24.09
2024-08-13 02:04:14,Booch01,pio02,2024-08-13T01:04:14.346968Z,24.06
2024-08-13 02:07:34,Booch01,pio02,2024-08-13T01:07:34.347942Z,24.03
2024-08-13 02:10:54,Booch01,pio02,2024-08-13T01:10:54.345553Z,24.0
2024-08-13 02:14:14,Booch01,pio02,2024-08-13T01:14:14.345236Z,24.0
2024-08-13 02:17:34,Booch01,pio02,2024-08-13T01:17:34.345551Z,23.94
2024-08-13 02:20:54,Booch01,pio02,2024-08-13T01:20:54.345639Z,23.94
2024-08-13 02:24:14,Booch01,pio02,2024-08-13T01:24:14.345568Z,23.88
2024-08-13 02:27:34,Booch01,pio02,2024-08-13T01:27:34.345913Z,23.88
2024-08-13 02:30:54,Booch01,pio02,2024-08-13T01:30:54.348129Z,23.81
2024-08-13 02:34:14,Booch01,pio02,2024-08-13T01:34:14.345553Z,23.83
2024-08-13 02:37:34,Booch01,pio02,2024-08-13T01:37:34.347491Z,23.8
2024-08-13 02:40:54,Booch01,pio02,2024-08-13T01:40:54.344425Z,23.75
2024-08-13 02:44:14,Booch01,pio02,2024-08-13T01:44:14.346071Z,23.75
2024-08-13 02:47:34,Booch01,pio02,2024-08-13T01:47:34.347009Z,23.7
2024-08-13 02:50:54,Booch01,pio02,2024-08-13T01:50:54.346174Z,23.69
2024-08-13 02:54:14,Booch01,pio02,2024-08-13T01:54:14.347345Z,23.69
2024-08-13 02:57:34,Booch01,pio02,2024-08-13T01:57:34.347138Z,23.66
2024-08-13 03:00:54,Booch01,pio02,2024-08-13T02:00:54.347219Z,23.62
2024-08-13 03:04:14,Booch01,pio02,2024-08-13T02:04:14.345994Z,23.56
2024-08-13 03:07:34,Booch01,pio02,2024-08-13T02:07:34.345064Z,23.56
2024-08-13 03:10:54,Booch01,pio02,2024-08-13T02:10:54.344893Z,23.56
2024-08-13 03:14:14,Booch01,pio02,2024-08-13T02:14:14.345064Z,23.51
2024-08-13 03:17:34,Booch01,pio02,2024-08-13T02:17:34.345915Z,23.5
2024-08-13 03:20:54,Booch01,pio02,2024-08-13T02:20:54.345314Z,23.46
2024-08-13 03:24:14,Booch01,pio02,2024-08-13T02:24:14.344427Z,23.45
2024-08-13 03:27:34,Booch01,pio02,2024-08-13T02:27:34.348495Z,23.44
2024-08-13 03:30:54,Booch01,pio02,2024-08-13T02:30:54.344781Z,23.42
2024-08-13 03:34:14,Booch01,pio02,2024-08-13T02:34:14.345317Z,23.38
2024-08-13 03:37:34,Booch01,pio02,2024-08-13T02:37:34.344952Z,23.38
2024-08-13 03:40:54,Booch01,pio02,2024-08-13T02:40:54.344737Z,23.36
2024-08-13 03:44:14,Booch01,pio02,2024-08-13T02:44:14.345815Z,23.31
2024-08-13 03:47:34,Booch01,pio02,2024-08-13T02:47:34.344976Z,23.31
2024-08-13 03:50:54,Booch01,pio02,2024-08-13T02:50:54.346836Z,23.27
2024-08-13 03:54:14,Booch01,pio02,2024-08-13T02:54:14.348665Z,23.25
2024-08-13 03:57:34,Booch01,pio02,2024-08-13T02:57:34.346911Z,23.25
2024-08-13 04:00:54,Booch01,pio02,2024-08-13T03:00:54.346458Z,23.25
2024-08-13 04:04:14,Booch01,pio02,2024-08-13T03:04:14.344364Z,23.19
2024-08-13 04:07:34,Booch01,pio02,2024-08-13T03:07:34.345862Z,23.18
2024-08-13 04:10:54,Booch01,pio02,2024-08-13T03:10:54.347559Z,23.12
2024-08-13 04:14:14,Booch01,pio02,2024-08-13T03:14:14.348588Z,23.11
2024-08-13 04:17:34,Booch01,pio02,2024-08-13T03:17:34.346793Z,23.07
2024-08-13 04:20:54,Booch01,pio02,2024-08-13T03:20:54.347580Z,23.06
2024-08-13 04:24:14,Booch01,pio02,2024-08-13T03:24:14.344857Z,23.0
2024-08-13 04:27:34,Booch01,pio02,2024-08-13T03:27:34.345555Z,22.98
2024-08-13 04:30:54,Booch01,pio02,2024-08-13T03:30:54.346869Z,22.96
2024-08-13 04:34:14,Booch01,pio02,2024-08-13T03:34:14.344405Z,22.94
2024-08-13 04:37:34,Booch01,pio02,2024-08-13T03:37:34.346149Z,22.9
2024-08-13 04:40:54,Booch01,pio02,2024-08-13T03:40:54.345221Z,22.89
2024-08-13 04:44:14,Booch01,pio02,2024-08-13T03:44:14.345880Z,22.88
2024-08-13 04:47:34,Booch01,pio02,2024-08-13T03:47:34.347434Z,22.88
2024-08-13 04:50:54,Booch01,pio02,2024-08-13T03:50:54.343805Z,22.86
2024-08-13 04:54:14,Booch01,pio02,2024-08-13T03:54:14.346840Z,22.86
2024-08-13 04:57:34,Booch01,pio02,2024-08-13T03:57:34.344793Z,22.81
2024-08-13 05:00:54,Booch01,pio02,2024-08-13T04:00:54.345959Z,22.79
2024-08-13 05:04:14,Booch01,pio02,2024-08-13T04:04:14.348618Z,22.76
2024-08-13 05:07:34,Booch01,pio02,2024-08-13T04:07:34.346419Z,22.75
2024-08-13 05:10:54,Booch01,pio02,2024-08-13T04:10:54.346568Z,22.7
2024-08-13 05:14:14,Booch01,pio02,2024-08-13T04:14:14.346729Z,22.69
2024-08-13 05:17:34,Booch01,pio02,2024-08-13T04:17:34.345404Z,22.65
2024-08-13 05:20:54,Booch01,pio02,2024-08-13T04:20:54.347479Z,22.68
2024-08-13 05:24:14,Booch01,pio02,2024-08-13T04:24:14.346029Z,22.68
2024-08-13 05:27:34,Booch01,pio02,2024-08-13T04:27:34.347474Z,22.65
2024-08-13 05:30:54,Booch01,pio02,2024-08-13T04:30:54.348554Z,22.62
2024-08-13 05:34:14,Booch01,pio02,2024-08-13T04:34:14.345826Z,22.62
2024-08-13 05:37:34,Booch01,pio02,2024-08-13T04:37:34.346261Z,22.62
2024-08-13 05:40:54,Booch01,pio02,2024-08-13T04:40:54.345351Z,22.62
2024-08-13 05:44:14,Booch01,pio02,2024-08-13T04:44:14.345484Z,22.62
2024-08-13 05:47:34,Booch01,pio02,2024-08-13T04:47:34.345887Z,22.56
2024-08-13 05:50:54,Booch01,pio02,2024-08-13T04:50:54.343647Z,22.54
2024-08-13 05:54:14,Booch01,pio02,2024-08-13T04:54:14.346645Z,22.5
2024-08-13 05:57:34,Booch01,pio02,2024-08-13T04:57:34.343486Z,22.5
2024-08-13 06:00:54,Booch01,pio02,2024-08-13T05:00:54.347505Z,22.5
2024-08-13 06:04:14,Booch01,pio02,2024-08-13T05:04:14.343461Z,22.45
2024-08-13 06:07:34,Booch01,pio02,2024-08-13T05:07:34.351581Z,22.47
2024-08-13 06:10:54,Booch01,pio02,2024-08-13T05:10:54.347886Z,22.44
2024-08-13 06:14:14,Booch01,pio02,2024-08-13T05:14:14.342780Z,22.44
2024-08-13 06:17:34,Booch01,pio02,2024-08-13T05:17:34.346541Z,22.44
2024-08-13 06:20:54,Booch01,pio02,2024-08-13T05:20:54.344949Z,22.38
2024-08-13 06:24:14,Booch01,pio02,2024-08-13T05:24:14.347314Z,22.36
2024-08-13 06:27:34,Booch01,pio02,2024-08-13T05:27:34.347746Z,22.38
2024-08-13 06:30:54,Booch01,pio02,2024-08-13T05:30:54.345116Z,22.32
2024-08-13 06:34:14,Booch01,pio02,2024-08-13T05:34:14.347062Z,22.31
2024-08-13 06:37:34,Booch01,pio02,2024-08-13T05:37:34.347039Z,22.31
2024-08-13 06:40:54,Booch01,pio02,2024-08-13T05:40:54.343969Z,22.31
2024-08-13 06:44:14,Booch01,pio02,2024-08-13T05:44:14.344522Z,22.3
2024-08-13 06:47:34,Booch01,pio02,2024-08-13T05:47:34.346248Z,22.3
2024-08-13 06:50:54,Booch01,pio02,2024-08-13T05:50:54.347676Z,22.31
2024-08-13 06:54:14,Booch01,pio02,2024-08-13T05:54:14.346475Z,22.28
2024-08-13 06:57:34,Booch01,pio02,2024-08-13T05:57:34.346249Z,22.21
2024-08-13 07:00:54,Booch01,pio02,2024-08-13T06:00:54.346202Z,22.19
2024-08-13 07:04:14,Booch01,pio02,2024-08-13T06:04:14.344702Z,22.19
2024-08-13 07:07:34,Booch01,pio02,2024-08-13T06:07:34.346277Z,22.19
2024-08-13 07:10:54,Booch01,pio02,2024-08-13T06:10:54.346997Z,22.19
2024-08-13 07:14:14,Booch01,pio02,2024-08-13T06:14:14.344833Z,22.17
2024-08-13 07:17:34,Booch01,pio02,2024-08-13T06:17:34.345558Z,22.17
2024-08-13 07:20:54,Booch01,pio02,2024-08-13T06:20:54.345659Z,22.12
2024-08-13 07:24:14,Booch01,pio02,2024-08-13T06:24:14.346244Z,22.12
2024-08-13 07:27:34,Booch01,pio02,2024-08-13T06:27:34.346796Z,22.1
2024-08-13 07:30:54,Booch01,pio02,2024-08-13T06:30:54.345129Z,22.06
2024-08-13 07:34:14,Booch01,pio02,2024-08-13T06:34:14.346284Z,22.05
2024-08-13 07:37:34,Booch01,pio02,2024-08-13T06:37:34.344260Z,22.06
2024-08-13 07:40:54,Booch01,pio02,2024-08-13T06:40:54.345134Z,22.05
2024-08-13 07:44:14,Booch01,pio02,2024-08-13T06:44:14.343503Z,22.0
2024-08-13 07:47:34,Booch01,pio02,2024-08-13T06:47:34.346502Z,22.0
2024-08-13 07:50:54,Booch01,pio02,2024-08-13T06:50:54.346984Z,21.97
2024-08-13 07:54:14,Booch01,pio02,2024-08-13T06:54:14.346229Z,21.94
2024-08-13 07:57:34,Booch01,pio02,2024-08-13T06:57:34.345949Z,21.94
2024-08-13 08:00:54,Booch01,pio02,2024-08-13T07:00:54.345141Z,21.94
2024-08-13 08:04:14,Booch01,pio02,2024-08-13T07:04:14.345024Z,21.94
2024-08-13 08:07:34,Booch01,pio02,2024-08-13T07:07:34.345975Z,21.92
2024-08-13 08:10:54,Booch01,pio02,2024-08-13T07:10:54.347036Z,21.9
2024-08-13 08:14:14,Booch01,pio02,2024-08-13T07:14:14.350277Z,21.94
2024-08-13 08:17:34,Booch01,pio02,2024-08-13T07:17:34.346499Z,21.88
2024-08-13 08:20:54,Booch01,pio02,2024-08-13T07:20:54.347645Z,21.88
2024-08-13 08:24:14,Booch01,pio02,2024-08-13T07:24:14.346327Z,21.88
2024-08-13 08:27:34,Booch01,pio02,2024-08-13T07:27:34.344803Z,21.88
2024-08-13 08:30:54,Booch01,pio02,2024-08-13T07:30:54.346638Z,21.88
2024-08-13 08:34:14,Booch01,pio02,2024-08-13T07:34:14.345403Z,21.85
2024-08-13 08:37:34,Booch01,pio02,2024-08-13T07:37:34.345362Z,21.82
2024-08-13 08:40:54,Booch01,pio02,2024-08-13T07:40:54.344038Z,21.88
2024-08-13 08:44:14,Booch01,pio02,2024-08-13T07:44:14.344868Z,21.88
2024-08-13 08:47:34,Booch01,pio02,2024-08-13T07:47:34.347189Z,21.85
2024-08-13 08:50:54,Booch01,pio02,2024-08-13T07:50:54.345614Z,21.81
2024-08-13 08:54:14,Booch01,pio02,2024-08-13T07:54:14.345473Z,21.81
2024-08-13 08:57:34,Booch01,pio02,2024-08-13T07:57:34.344999Z,21.81
2024-08-13 09:00:54,Booch01,pio02,2024-08-13T08:00:54.343416Z,21.81
2024-08-13 09:04:14,Booch01,pio02,2024-08-13T08:04:14.344104Z,21.81
2024-08-13 09:07:34,Booch01,pio02,2024-08-13T08:07:34.347046Z,21.81
2024-08-13 09:10:54,Booch01,pio02,2024-08-13T08:10:54.345630Z,21.81
2024-08-13 09:14:14,Booch01,pio02,2024-08-13T08:14:14.347396Z,21.81
2024-08-13 09:17:34,Booch01,pio02,2024-08-13T08:17:34.345733Z,21.81
2024-08-13 09:20:54,Booch01,pio02,2024-08-13T08:20:54.344698Z,21.81
2024-08-13 09:24:14,Booch01,pio02,2024-08-13T08:24:14.345273Z,21.81
2024-08-13 09:27:34,Booch01,pio02,2024-08-13T08:27:34.344983Z,21.81
2024-08-13 09:30:54,Booch01,pio02,2024-08-13T08:30:54.347714Z,21.81
2024-08-13 09:34:14,Booch01,pio02,2024-08-13T08:34:14.344431Z,21.81
2024-08-13 09:37:34,Booch01,pio02,2024-08-13T08:37:34.346238Z,21.81
2024-08-13 09:40:54,Booch01,pio02,2024-08-13T08:40:54.344252Z,21.81
2024-08-13 09:44:14,Booch01,pio02,2024-08-13T08:44:14.345820Z,21.81
2024-08-13 09:47:34,Booch01,pio02,2024-08-13T08:47:34.345456Z,21.81
2024-08-13 09:50:54,Booch01,pio02,2024-08-13T08:50:54.344436Z,21.81
2024-08-13 09:54:14,Booch01,pio02,2024-08-13T08:54:14.346576Z,21.81
2024-08-13 09:57:34,Booch01,pio02,2024-08-13T08:57:34.344719Z,21.81
2024-08-13 10:00:54,Booch01,pio02,2024-08-13T09:00:54.346416Z,21.81
2024-08-13 10:04:14,Booch01,pio02,2024-08-13T09:04:14.345613Z,21.8
2024-08-13 10:07:34,Booch01,pio02,2024-08-13T09:07:34.345427Z,21.81
2024-08-13 10:10:54,Booch01,pio02,2024-08-13T09:10:54.348109Z,21.81
2024-08-13 10:14:14,Booch01,pio02,2024-08-13T09:14:14.344756Z,21.84
2024-08-13 10:17:34,Booch01,pio02,2024-08-13T09:17:34.344775Z,21.81
2024-08-13 10:20:54,Booch01,pio02,2024-08-13T09:20:54.346354Z,21.88
2024-08-13 10:24:14,Booch01,pio02,2024-08-13T09:24:14.346901Z,21.88
2024-08-13 10:27:34,Booch01,pio02,2024-08-13T09:27:34.345993Z,21.88
2024-08-13 10:30:54,Booch01,pio02,2024-08-13T09:30:54.345289Z,21.91
2024-08-13 10:34:14,Booch01,pio02,2024-08-13T09:34:14.345103Z,21.94
2024-08-13 10:37:34,Booch01,pio02,2024-08-13T09:37:34.345877Z,21.94
2024-08-13 10:40:54,Booch01,pio02,2024-08-13T09:40:54.347287Z,21.94
2024-08-13 10:44:14,Booch01,pio02,2024-08-13T09:44:14.344140Z,21.94
2024-08-13 10:47:34,Booch01,pio02,2024-08-13T09:47:34.345916Z,21.94
2024-08-13 10:50:54,Booch01,pio02,2024-08-13T09:50:54.344396Z,21.94
2024-08-13 10:54:14,Booch01,pio02,2024-08-13T09:54:14.344659Z,21.95
2024-08-13 10:57:34,Booch01,pio02,2024-08-13T09:57:34.344830Z,21.94
2024-08-13 11:00:54,Booch01,pio02,2024-08-13T10:00:54.344371Z,21.97
2024-08-13 11:04:14,Booch01,pio02,2024-08-13T10:04:14.345329Z,21.99
2024-08-13 11:07:34,Booch01,pio02,2024-08-13T10:07:34.345507Z,22.0
2024-08-13 11:10:54,Booch01,pio02,2024-08-13T10:10:54.344657Z,22.0
2024-08-13 11:14:14,Booch01,pio02,2024-08-13T10:14:14.345675Z,22.0
2024-08-13 11:17:34,Booch01,pio02,2024-08-13T10:17:34.346504Z,22.03
2024-08-13 11:20:54,Booch01,pio02,2024-08-13T10:20:54.345188Z,22.06
2024-08-13 11:24:14,Booch01,pio02,2024-08-13T10:24:14.344278Z,22.06
2024-08-13 11:27:34,Booch01,pio02,2024-08-13T10:27:34.346221Z,22.07
2024-08-13 11:30:54,Booch01,pio02,2024-08-13T10:30:54.345749Z,22.12
2024-08-13 11:34:14,Booch01,pio02,2024-08-13T10:34:14.347833Z,22.12
2024-08-13 11:37:34,Booch01,pio02,2024-08-13T10:37:34.345128Z,22.12
2024-08-13 11:40:54,Booch01,pio02,2024-08-13T10:40:54.344827Z,22.12
2024-08-13 11:44:14,Booch01,pio02,2024-08-13T10:44:14.345002Z,22.12
2024-08-13 11:47:34,Booch01,pio02,2024-08-13T10:47:34.345928Z,22.12
2024-08-13 11:50:54,Booch01,pio02,2024-08-13T10:50:54.347073Z,22.14
2024-08-13 11:54:14,Booch01,pio02,2024-08-13T10:54:14.347392Z,22.19
2024-08-13 11:57:34,Booch01,pio02,2024-08-13T10:57:34.348381Z,22.18
2024-08-13 12:00:54,Booch01,pio02,2024-08-13T11:00:54.344396Z,22.15
2024-08-13 12:04:14,Booch01,pio02,2024-08-13T11:04:14.345291Z,22.19
2024-08-13 12:07:34,Booch01,pio02,2024-08-13T11:07:34.345189Z,22.19
2024-08-13 12:10:54,Booch01,pio02,2024-08-13T11:10:54.348164Z,22.19
2024-08-13 12:14:14,Booch01,pio02,2024-08-13T11:14:14.344541Z,22.25
2024-08-13 12:17:34,Booch01,pio02,2024-08-13T11:17:34.344353Z,22.25
2024-08-13 12:20:54,Booch01,pio02,2024-08-13T11:20:54.344449Z,22.25
2024-08-13 12:24:14,Booch01,pio02,2024-08-13T11:24:14.344675Z,22.25
2024-08-13 12:27:34,Booch01,pio02,2024-08-13T11:27:34.345521Z,22.28
2024-08-13 12:30:54,Booch01,pio02,2024-08-13T11:30:54.346652Z,22.31
2024-08-13 12:34:14,Booch01,pio02,2024-08-13T11:34:14.344035Z,22.31
2024-08-13 12:37:34,Booch01,pio02,2024-08-13T11:37:34.345250Z,22.31
2024-08-13 12:40:54,Booch01,pio02,2024-08-13T11:40:54.347369Z,22.31
2024-08-13 12:44:14,Booch01,pio02,2024-08-13T11:44:14.345919Z,22.36
2024-08-13 12:47:34,Booch01,pio02,2024-08-13T11:47:34.345154Z,22.38
2024-08-13 12:50:54,Booch01,pio02,2024-08-13T11:50:54.345903Z,22.38
2024-08-13 12:54:14,Booch01,pio02,2024-08-13T11:54:14.345460Z,22.39
2024-08-13 12:57:34,Booch01,pio02,2024-08-13T11:57:34.345400Z,22.43
2024-08-13 13:00:54,Booch01,pio02,2024-08-13T12:00:54.345772Z,22.44
2024-08-13 13:04:14,Booch01,pio02,2024-08-13T12:04:14.345604Z,22.44
2024-08-13 13:07:34,Booch01,pio02,2024-08-13T12:07:34.345639Z,22.44
2024-08-13 13:10:54,Booch01,pio02,2024-08-13T12:10:54.345820Z,22.44
2024-08-13 13:14:14,Booch01,pio02,2024-08-13T12:14:14.348255Z,22.44
2024-08-13 13:17:34,Booch01,pio02,2024-08-13T12:17:34.345574Z,22.44
2024-08-13 13:20:54,Booch01,pio02,2024-08-13T12:20:54.347171Z,22.46
2024-08-13 13:24:14,Booch01,pio02,2024-08-13T12:24:14.346793Z,22.49
2024-08-13 13:27:34,Booch01,pio02,2024-08-13T12:27:34.347165Z,22.5
2024-08-13 13:30:54,Booch01,pio02,2024-08-13T12:30:54.345923Z,22.5
2024-08-13 13:34:14,Booch01,pio02,2024-08-13T12:34:14.344458Z,22.51
2024-08-13 13:37:34,Booch01,pio02,2024-08-13T12:37:34.345238Z,22.51
2024-08-13 13:40:54,Booch01,pio02,2024-08-13T12:40:54.347545Z,22.56
2024-08-13 13:44:14,Booch01,pio02,2024-08-13T12:44:14.343685Z,22.56
2024-08-13 13:47:34,Booch01,pio02,2024-08-13T12:47:34.345313Z,22.57
2024-08-13 13:50:54,Booch01,pio02,2024-08-13T12:50:54.344503Z,22.56
2024-08-13 13:54:14,Booch01,pio02,2024-08-13T12:54:14.345036Z,22.59
2024-08-13 13:57:34,Booch01,pio02,2024-08-13T12:57:34.344717Z,22.61
2024-08-13 14:00:54,Booch01,pio02,2024-08-13T13:00:54.347362Z,22.62
2024-08-13 14:04:14,Booch01,pio02,2024-08-13T13:04:14.348141Z,22.62
2024-08-13 14:07:34,Booch01,pio02,2024-08-13T13:07:34.345872Z,22.62
2024-08-13 14:10:54,Booch01,pio02,2024-08-13T13:10:54.346868Z,22.62
2024-08-13 14:14:14,Booch01,pio02,2024-08-13T13:14:14.343517Z,22.68
2024-08-13 14:17:34,Booch01,pio02,2024-08-13T13:17:34.346041Z,22.69
2024-08-13 14:20:54,Booch01,pio02,2024-08-13T13:20:54.345661Z,22.69
2024-08-13 14:24:14,Booch01,pio02,2024-08-13T13:24:14.344727Z,22.69
2024-08-13 14:27:34,Booch01,pio02,2024-08-13T13:27:34.348092Z,22.69
2024-08-13 14:30:54,Booch01,pio02,2024-08-13T13:30:54.346267Z,22.69
2024-08-13 14:34:14,Booch01,pio02,2024-08-13T13:34:14.346824Z,22.75
2024-08-13 14:37:34,Booch01,pio02,2024-08-13T13:37:34.345780Z,22.74
2024-08-13 14:40:54,Booch01,pio02,2024-08-13T13:40:54.347639Z,22.75
2024-08-13 14:44:14,Booch01,pio02,2024-08-13T13:44:14.345252Z,22.75
2024-08-13 14:47:34,Booch01,pio02,2024-08-13T13:47:34.344720Z,22.77
2024-08-13 14:50:54,Booch01,pio02,2024-08-13T13:50:54.347028Z,22.81
2024-08-13 14:54:14,Booch01,pio02,2024-08-13T13:54:14.345060Z,22.81
2024-08-13 14:57:34,Booch01,pio02,2024-08-13T13:57:34.347105Z,22.81
2024-08-13 15:00:54,Booch01,pio02,2024-08-13T14:00:54.345799Z,22.81
2024-08-13 15:04:14,Booch01,pio02,2024-08-13T14:04:14.343792Z,22.81
2024-08-13 15:07:34,Booch01,pio02,2024-08-13T14:07:34.345626Z,22.81
2024-08-13 15:10:54,Booch01,pio02,2024-08-13T14:10:54.344818Z,22.85
2024-08-13 15:14:14,Booch01,pio02,2024-08-13T14:14:14.345432Z,22.88
2024-08-13 15:17:34,Booch01,pio02,2024-08-13T14:17:34.345560Z,22.88
2024-08-13 15:20:54,Booch01,pio02,2024-08-13T14:20:54.346066Z,22.9
2024-08-13 15:24:14,Booch01,pio02,2024-08-13T14:24:14.343841Z,22.94
2024-08-13 15:27:34,Booch01,pio02,2024-08-13T14:27:34.347593Z,22.93
2024-08-13 15:30:54,Booch01,pio02,2024-08-13T14:30:54.343559Z,22.94
2024-08-13 15:34:14,Booch01,pio02,2024-08-13T14:34:14.345185Z,22.94
2024-08-13 15:37:34,Booch01,pio02,2024-08-13T14:37:34.347892Z,22.94
2024-08-13 15:40:54,Booch01,pio02,2024-08-13T14:40:54.345909Z,22.94
2024-08-13 15:44:14,Booch01,pio02,2024-08-13T14:44:14.345010Z,22.97
2024-08-13 15:47:34,Booch01,pio02,2024-08-13T14:47:34.352041Z,22.99
2024-08-13 15:50:54,Booch01,pio02,2024-08-13T14:50:54.347162Z,23.0
2024-08-13 15:54:14,Booch01,pio02,2024-08-13T14:54:14.346636Z,23.0
2024-08-13 15:57:34,Booch01,pio02,2024-08-13T14:57:34.346771Z,23.0
2024-08-13 16:00:54,Booch01,pio02,2024-08-13T15:00:54.344418Z,23.0
2024-08-13 16:04:14,Booch01,pio02,2024-08-13T15:04:14.345337Z,23.0
2024-08-13 16:07:34,Booch01,pio02,2024-08-13T15:07:34.345906Z,23.0
2024-08-13 16:10:54,Booch01,pio02,2024-08-13T15:10:54.345257Z,23.0
2024-08-13 16:14:14,Booch01,pio02,2024-08-13T15:14:14.344333Z,23.0
2024-08-13 16:17:34,Booch01,pio02,2024-08-13T15:17:34.345286Z,23.0
2024-08-13 16:20:54,Booch01,pio02,2024-08-13T15:20:54.345807Z,23.01
2024-08-13 16:24:14,Booch01,pio02,2024-08-13T15:24:14.344379Z,23.0
2024-08-13 16:27:34,Booch01,pio02,2024-08-13T15:27:34.345545Z,23.0
2024-08-13 16:30:54,Booch01,pio02,2024-08-13T15:30:54.345700Z,23.02
2024-08-13 16:34:14,Booch01,pio02,2024-08-13T15:34:14.345929Z,23.02
2024-08-13 16:37:34,Booch01,pio02,2024-08-13T15:37:34.346323Z,23.04
2024-08-13 16:40:54,Booch01,pio02,2024-08-13T15:40:54.345369Z,23.06
2024-08-13 16:44:14,Booch01,pio02,2024-08-13T15:44:14.346189Z,23.04
