timestamp_localtime,experiment,pioreactor_unit,timestamp,alt_media_fraction
2024-08-13 02:54:47,Booch01,pio02,2024-08-13T01:54:47.896289Z,0.0
2024-08-13 02:54:58,Booch01,pio02,2024-08-13T01:54:58.483792Z,0.0
2024-08-13 02:55:19,Booch01,pio02,2024-08-13T01:55:19.309185Z,0.0
2024-08-13 02:55:47,Booch01,pio02,2024-08-13T01:55:47.624558Z,0.0
2024-08-13 02:55:58,Booch01,pio02,2024-08-13T01:55:58.105314Z,0.0
2024-08-13 02:56:18,Booch01,pio02,2024-08-13T01:56:18.940330Z,0.0
2024-08-13 02:56:47,Booch01,pio02,2024-08-13T01:56:47.251848Z,0.0
2024-08-13 02:56:57,Booch01,pio02,2024-08-13T01:56:57.740249Z,0.0
2024-08-13 02:57:18,Booch01,pio02,2024-08-13T01:57:18.573807Z,0.0
2024-08-13 02:57:46,Booch01,pio02,2024-08-13T01:57:46.880701Z,0.0
2024-08-13 02:57:57,Booch01,pio02,2024-08-13T01:57:57.368738Z,0.0
2024-08-13 02:58:18,Booch01,pio02,2024-08-13T01:58:18.195890Z,0.0
2024-08-13 02:58:46,Booch01,pio02,2024-08-13T01:58:46.608692Z,0.0
2024-08-13 02:58:57,Booch01,pio02,2024-08-13T01:58:57.096281Z,0.0
2024-08-13 02:59:17,Booch01,pio02,2024-08-13T01:59:17.920239Z,0.0
2024-08-13 02:59:46,Booch01,pio02,2024-08-13T01:59:46.231892Z,0.0
2024-08-13 02:59:56,Booch01,pio02,2024-08-13T01:59:56.724392Z,0.0
2024-08-13 03:00:17,Booch01,pio02,2024-08-13T02:00:17.552534Z,0.0
2024-08-13 03:00:45,Booch01,pio02,2024-08-13T02:00:45.856361Z,0.0
2024-08-13 03:00:56,Booch01,pio02,2024-08-13T02:00:56.456294Z,0.0
2024-08-13 03:01:17,Booch01,pio02,2024-08-13T02:01:17.288597Z,0.0
2024-08-13 03:01:45,Booch01,pio02,2024-08-13T02:01:45.596376Z,0.0
2024-08-13 03:01:56,Booch01,pio02,2024-08-13T02:01:56.083980Z,0.0
2024-08-13 03:02:16,Booch01,pio02,2024-08-13T02:02:16.908362Z,0.0
2024-08-13 03:02:45,Booch01,pio02,2024-08-13T02:02:45.224321Z,0.0
2024-08-13 03:02:55,Booch01,pio02,2024-08-13T02:02:55.708177Z,0.0
2024-08-13 03:03:16,Booch01,pio02,2024-08-13T02:03:16.636796Z,0.0
2024-08-13 03:03:44,Booch01,pio02,2024-08-13T02:03:44.944496Z,0.0
2024-08-13 03:03:55,Booch01,pio02,2024-08-13T02:03:55.432479Z,0.0
2024-08-13 03:04:16,Booch01,pio02,2024-08-13T02:04:16.260710Z,0.0
2024-08-13 03:04:44,Booch01,pio02,2024-08-13T02:04:44.572223Z,0.0
2024-08-13 03:04:55,Booch01,pio02,2024-08-13T02:04:55.060113Z,0.0
2024-08-13 03:05:21,Booch01,pio02,2024-08-13T02:05:21.284552Z,0.0
2024-08-13 03:05:49,Booch01,pio02,2024-08-13T02:05:49.597123Z,0.0
2024-08-13 03:06:00,Booch01,pio02,2024-08-13T02:06:00.096693Z,0.0
2024-08-13 03:06:20,Booch01,pio02,2024-08-13T02:06:20.924470Z,0.0
2024-08-13 03:06:49,Booch01,pio02,2024-08-13T02:06:49.240347Z,0.0
2024-08-13 03:06:59,Booch01,pio02,2024-08-13T02:06:59.727945Z,0.0
2024-08-13 03:07:20,Booch01,pio02,2024-08-13T02:07:20.552500Z,0.0
2024-08-13 03:07:48,Booch01,pio02,2024-08-13T02:07:48.964362Z,0.0
2024-08-13 03:07:59,Booch01,pio02,2024-08-13T02:07:59.484599Z,0.0
2024-08-13 03:08:20,Booch01,pio02,2024-08-13T02:08:20.312910Z,0.0
2024-08-13 03:08:48,Booch01,pio02,2024-08-13T02:08:48.625356Z,0.0
2024-08-13 03:08:59,Booch01,pio02,2024-08-13T02:08:59.116418Z,0.0
2024-08-13 03:09:19,Booch01,pio02,2024-08-13T02:09:19.948533Z,0.0
2024-08-13 03:09:48,Booch01,pio02,2024-08-13T02:09:48.260917Z,0.0
2024-08-13 03:09:58,Booch01,pio02,2024-08-13T02:09:58.864913Z,0.0
2024-08-13 03:10:19,Booch01,pio02,2024-08-13T02:10:19.693052Z,0.0
2024-08-13 03:10:48,Booch01,pio02,2024-08-13T02:10:48.004833Z,0.0
2024-08-13 03:10:58,Booch01,pio02,2024-08-13T02:10:58.492090Z,0.0
2024-08-13 03:11:19,Booch01,pio02,2024-08-13T02:11:19.348340Z,0.0
2024-08-13 03:11:47,Booch01,pio02,2024-08-13T02:11:47.660524Z,0.0
2024-08-13 03:11:58,Booch01,pio02,2024-08-13T02:11:58.151958Z,0.0
2024-08-13 03:12:19,Booch01,pio02,2024-08-13T02:12:19.068611Z,0.0
2024-08-13 03:12:47,Booch01,pio02,2024-08-13T02:12:47.399649Z,0.0
2024-08-13 03:12:57,Booch01,pio02,2024-08-13T02:12:57.888515Z,0.0
2024-08-13 03:13:18,Booch01,pio02,2024-08-13T02:13:18.728552Z,0.0
2024-08-13 03:13:47,Booch01,pio02,2024-08-13T02:13:47.040295Z,0.0
2024-08-13 03:13:57,Booch01,pio02,2024-08-13T02:13:57.559742Z,0.0
2024-08-13 03:14:18,Booch01,pio02,2024-08-13T02:14:18.388514Z,0.0
2024-08-13 03:14:46,Booch01,pio02,2024-08-13T02:14:46.800323Z,0.0
2024-08-13 03:14:57,Booch01,pio02,2024-08-13T02:14:57.292248Z,0.0
2024-08-13 03:15:18,Booch01,pio02,2024-08-13T02:15:18.116547Z,0.0
2024-08-13 03:15:46,Booch01,pio02,2024-08-13T02:15:46.428370Z,0.0
2024-08-13 03:15:56,Booch01,pio02,2024-08-13T02:15:56.920407Z,0.0
2024-08-13 03:16:17,Booch01,pio02,2024-08-13T02:16:17.748255Z,0.0
2024-08-13 03:16:46,Booch01,pio02,2024-08-13T02:16:46.060701Z,0.0
2024-08-13 03:16:56,Booch01,pio02,2024-08-13T02:16:56.651763Z,0.0
2024-08-13 03:17:17,Booch01,pio02,2024-08-13T02:17:17.480379Z,0.0
2024-08-13 03:17:45,Booch01,pio02,2024-08-13T02:17:45.792098Z,0.0
2024-08-13 03:17:56,Booch01,pio02,2024-08-13T02:17:56.280066Z,0.0
2024-08-13 03:18:17,Booch01,pio02,2024-08-13T02:18:17.108115Z,0.0
2024-08-13 03:18:45,Booch01,pio02,2024-08-13T02:18:45.420199Z,0.0
2024-08-13 03:18:55,Booch01,pio02,2024-08-13T02:18:55.908241Z,0.0
2024-08-13 03:19:16,Booch01,pio02,2024-08-13T02:19:16.736328Z,0.0
2024-08-13 03:19:45,Booch01,pio02,2024-08-13T02:19:45.037069Z,0.0
2024-08-13 03:19:55,Booch01,pio02,2024-08-13T02:19:55.640288Z,0.0
2024-08-13 03:20:16,Booch01,pio02,2024-08-13T02:20:16.464629Z,0.0
2024-08-13 03:20:44,Booch01,pio02,2024-08-13T02:20:44.776191Z,0.0
2024-08-13 03:20:55,Booch01,pio02,2024-08-13T02:20:55.268307Z,0.0
2024-08-13 03:21:21,Booch01,pio02,2024-08-13T02:21:21.200575Z,0.0
2024-08-13 03:21:49,Booch01,pio02,2024-08-13T02:21:49.505023Z,0.0
2024-08-13 03:22:00,Booch01,pio02,2024-08-13T02:22:00.100707Z,0.0
2024-08-13 03:22:20,Booch01,pio02,2024-08-13T02:22:20.928482Z,0.0
2024-08-13 03:22:49,Booch01,pio02,2024-08-13T02:22:49.240646Z,0.0
2024-08-13 03:22:59,Booch01,pio02,2024-08-13T02:22:59.727819Z,0.0
2024-08-13 03:23:20,Booch01,pio02,2024-08-13T02:23:20.608961Z,0.0
2024-08-13 03:23:48,Booch01,pio02,2024-08-13T02:23:48.916726Z,0.0
2024-08-13 03:23:59,Booch01,pio02,2024-08-13T02:23:59.407996Z,0.0
2024-08-13 03:24:20,Booch01,pio02,2024-08-13T02:24:20.335736Z,0.0
2024-08-13 03:24:48,Booch01,pio02,2024-08-13T02:24:48.656395Z,0.0
2024-08-13 03:24:59,Booch01,pio02,2024-08-13T02:24:59.144777Z,0.0
2024-08-13 03:25:19,Booch01,pio02,2024-08-13T02:25:19.964403Z,0.0
2024-08-13 03:25:48,Booch01,pio02,2024-08-13T02:25:48.281000Z,0.0
2024-08-13 03:25:58,Booch01,pio02,2024-08-13T02:25:58.776706Z,0.0
2024-08-13 03:26:19,Booch01,pio02,2024-08-13T02:26:19.604010Z,0.0
2024-08-13 03:26:48,Booch01,pio02,2024-08-13T02:26:48.016605Z,0.0
2024-08-13 03:26:58,Booch01,pio02,2024-08-13T02:26:58.504338Z,0.0
2024-08-13 03:27:19,Booch01,pio02,2024-08-13T02:27:19.328705Z,0.0
2024-08-13 03:27:47,Booch01,pio02,2024-08-13T02:27:47.648435Z,0.0
2024-08-13 03:27:58,Booch01,pio02,2024-08-13T02:27:58.136058Z,0.0
2024-08-13 03:28:18,Booch01,pio02,2024-08-13T02:28:18.964018Z,0.0
2024-08-13 03:28:47,Booch01,pio02,2024-08-13T02:28:47.276449Z,0.0
2024-08-13 03:28:57,Booch01,pio02,2024-08-13T02:28:57.764421Z,0.0
2024-08-13 03:29:18,Booch01,pio02,2024-08-13T02:29:18.592539Z,0.0
2024-08-13 03:29:46,Booch01,pio02,2024-08-13T02:29:46.997491Z,0.0
2024-08-13 03:29:57,Booch01,pio02,2024-08-13T02:29:57.496974Z,0.0
2024-08-13 03:30:18,Booch01,pio02,2024-08-13T02:30:18.313038Z,0.0
2024-08-13 03:30:46,Booch01,pio02,2024-08-13T02:30:46.631938Z,0.0
2024-08-13 03:30:57,Booch01,pio02,2024-08-13T02:30:57.116810Z,0.0
2024-08-13 03:31:17,Booch01,pio02,2024-08-13T02:31:17.936902Z,0.0
2024-08-13 03:31:46,Booch01,pio02,2024-08-13T02:31:46.256256Z,0.0
2024-08-13 03:31:56,Booch01,pio02,2024-08-13T02:31:56.844208Z,0.0
2024-08-13 03:32:17,Booch01,pio02,2024-08-13T02:32:17.672587Z,0.0
2024-08-13 03:32:45,Booch01,pio02,2024-08-13T02:32:45.984412Z,0.0
2024-08-13 03:32:56,Booch01,pio02,2024-08-13T02:32:56.473211Z,0.0
2024-08-13 03:33:17,Booch01,pio02,2024-08-13T02:33:17.370246Z,0.0
2024-08-13 03:33:45,Booch01,pio02,2024-08-13T02:33:45.679565Z,0.0
2024-08-13 03:33:56,Booch01,pio02,2024-08-13T02:33:56.172474Z,0.0
2024-08-13 03:34:17,Booch01,pio02,2024-08-13T02:34:17.100866Z,0.0
2024-08-13 03:34:45,Booch01,pio02,2024-08-13T02:34:45.412347Z,0.0
2024-08-13 03:34:55,Booch01,pio02,2024-08-13T02:34:55.900142Z,0.0
2024-08-13 03:35:16,Booch01,pio02,2024-08-13T02:35:16.728457Z,0.0
2024-08-13 03:35:45,Booch01,pio02,2024-08-13T02:35:45.040097Z,0.0
2024-08-13 03:35:55,Booch01,pio02,2024-08-13T02:35:55.565295Z,0.0
2024-08-13 03:36:16,Booch01,pio02,2024-08-13T02:36:16.393106Z,0.0
2024-08-13 03:36:44,Booch01,pio02,2024-08-13T02:36:44.800219Z,0.0
2024-08-13 03:36:55,Booch01,pio02,2024-08-13T02:36:55.292039Z,0.0
2024-08-13 03:37:21,Booch01,pio02,2024-08-13T02:37:21.188470Z,0.0
2024-08-13 03:37:49,Booch01,pio02,2024-08-13T02:37:49.496546Z,0.0
2024-08-13 03:37:59,Booch01,pio02,2024-08-13T02:37:59.988576Z,0.0
2024-08-13 03:38:20,Booch01,pio02,2024-08-13T02:38:20.811896Z,0.0
2024-08-13 03:38:49,Booch01,pio02,2024-08-13T02:38:49.125386Z,0.0
2024-08-13 03:38:59,Booch01,pio02,2024-08-13T02:38:59.612287Z,0.0
2024-08-13 03:39:20,Booch01,pio02,2024-08-13T02:39:20.440502Z,0.0
2024-08-13 03:39:48,Booch01,pio02,2024-08-13T02:39:48.752390Z,0.0
2024-08-13 03:39:59,Booch01,pio02,2024-08-13T02:39:59.244250Z,0.0
2024-08-13 03:40:20,Booch01,pio02,2024-08-13T02:40:20.172266Z,0.0
2024-08-13 03:40:48,Booch01,pio02,2024-08-13T02:40:48.484333Z,0.0
2024-08-13 03:40:58,Booch01,pio02,2024-08-13T02:40:58.976513Z,0.0
2024-08-13 03:41:19,Booch01,pio02,2024-08-13T02:41:19.836075Z,0.0
2024-08-13 03:41:48,Booch01,pio02,2024-08-13T02:41:48.147775Z,0.0
2024-08-13 03:41:58,Booch01,pio02,2024-08-13T02:41:58.644706Z,0.0
2024-08-13 03:42:19,Booch01,pio02,2024-08-13T02:42:19.472667Z,0.0
2024-08-13 03:42:47,Booch01,pio02,2024-08-13T02:42:47.876799Z,0.0
2024-08-13 03:42:58,Booch01,pio02,2024-08-13T02:42:58.376290Z,0.0
2024-08-13 03:43:19,Booch01,pio02,2024-08-13T02:43:19.200424Z,0.0
2024-08-13 03:43:47,Booch01,pio02,2024-08-13T02:43:47.516725Z,0.0
2024-08-13 03:43:58,Booch01,pio02,2024-08-13T02:43:58.036335Z,0.0
2024-08-13 03:44:18,Booch01,pio02,2024-08-13T02:44:18.857432Z,0.0
2024-08-13 03:44:47,Booch01,pio02,2024-08-13T02:44:47.176533Z,0.0
2024-08-13 03:44:57,Booch01,pio02,2024-08-13T02:44:57.764424Z,0.0
2024-08-13 03:45:18,Booch01,pio02,2024-08-13T02:45:18.592173Z,0.0
2024-08-13 03:45:46,Booch01,pio02,2024-08-13T02:45:46.903971Z,0.0
2024-08-13 03:45:57,Booch01,pio02,2024-08-13T02:45:57.388867Z,0.0
2024-08-13 03:46:18,Booch01,pio02,2024-08-13T02:46:18.216663Z,0.0
2024-08-13 03:46:46,Booch01,pio02,2024-08-13T02:46:46.529162Z,0.0
2024-08-13 03:46:57,Booch01,pio02,2024-08-13T02:46:57.016892Z,0.0
2024-08-13 03:47:17,Booch01,pio02,2024-08-13T02:47:17.940553Z,0.0
2024-08-13 03:47:46,Booch01,pio02,2024-08-13T02:47:46.252509Z,0.0
2024-08-13 03:47:56,Booch01,pio02,2024-08-13T02:47:56.740090Z,0.0
2024-08-13 03:48:17,Booch01,pio02,2024-08-13T02:48:17.568801Z,0.0
2024-08-13 03:48:45,Booch01,pio02,2024-08-13T02:48:45.880295Z,0.0
2024-08-13 03:48:56,Booch01,pio02,2024-08-13T02:48:56.376624Z,0.0
2024-08-13 03:49:17,Booch01,pio02,2024-08-13T02:49:17.199954Z,0.0
2024-08-13 03:49:45,Booch01,pio02,2024-08-13T02:49:45.516508Z,0.0
2024-08-13 03:49:56,Booch01,pio02,2024-08-13T02:49:56.008565Z,0.0
2024-08-13 03:50:16,Booch01,pio02,2024-08-13T02:50:16.832269Z,0.0
2024-08-13 03:50:45,Booch01,pio02,2024-08-13T02:50:45.248937Z,0.0
2024-08-13 03:50:55,Booch01,pio02,2024-08-13T02:50:55.741275Z,0.0
2024-08-13 03:51:16,Booch01,pio02,2024-08-13T02:51:16.561915Z,0.0
2024-08-13 03:51:44,Booch01,pio02,2024-08-13T02:51:44.877290Z,0.0
2024-08-13 03:51:55,Booch01,pio02,2024-08-13T02:51:55.368312Z,0.0
2024-08-13 03:52:16,Booch01,pio02,2024-08-13T02:52:16.193240Z,0.0
2024-08-13 03:52:44,Booch01,pio02,2024-08-13T02:52:44.504278Z,0.0
2024-08-13 03:52:55,Booch01,pio02,2024-08-13T02:52:55.101475Z,0.0
2024-08-13 03:53:21,Booch01,pio02,2024-08-13T02:53:21.189008Z,0.0
2024-08-13 03:53:49,Booch01,pio02,2024-08-13T02:53:49.504208Z,0.0
2024-08-13 03:53:59,Booch01,pio02,2024-08-13T02:53:59.996554Z,0.0
2024-08-13 03:54:20,Booch01,pio02,2024-08-13T02:54:20.824517Z,0.0
2024-08-13 03:54:49,Booch01,pio02,2024-08-13T02:54:49.144200Z,0.0
2024-08-13 03:54:59,Booch01,pio02,2024-08-13T02:54:59.732527Z,0.0
2024-08-13 03:55:20,Booch01,pio02,2024-08-13T02:55:20.564794Z,0.0
2024-08-13 03:55:48,Booch01,pio02,2024-08-13T02:55:48.876143Z,0.0
2024-08-13 03:55:59,Booch01,pio02,2024-08-13T02:55:59.360239Z,0.0
2024-08-13 03:56:20,Booch01,pio02,2024-08-13T02:56:20.188935Z,0.0
2024-08-13 03:56:48,Booch01,pio02,2024-08-13T02:56:48.501012Z,0.0
2024-08-13 03:56:58,Booch01,pio02,2024-08-13T02:56:58.988470Z,0.0
2024-08-13 03:57:19,Booch01,pio02,2024-08-13T02:57:19.920106Z,0.0
2024-08-13 03:57:48,Booch01,pio02,2024-08-13T02:57:48.232014Z,0.0
2024-08-13 03:57:58,Booch01,pio02,2024-08-13T02:57:58.736374Z,0.0
2024-08-13 03:58:19,Booch01,pio02,2024-08-13T02:58:19.565247Z,0.0
2024-08-13 03:58:47,Booch01,pio02,2024-08-13T02:58:47.876680Z,0.0
2024-08-13 03:58:58,Booch01,pio02,2024-08-13T02:58:58.368893Z,0.0
2024-08-13 03:59:19,Booch01,pio02,2024-08-13T02:59:19.196808Z,0.0
2024-08-13 03:59:47,Booch01,pio02,2024-08-13T02:59:47.509524Z,0.0
2024-08-13 03:59:57,Booch01,pio02,2024-08-13T02:59:57.989354Z,0.0
2024-08-13 04:00:18,Booch01,pio02,2024-08-13T03:00:18.828598Z,0.0
2024-08-13 04:00:47,Booch01,pio02,2024-08-13T03:00:47.145099Z,0.0
2024-08-13 04:00:57,Booch01,pio02,2024-08-13T03:00:57.632901Z,0.0
2024-08-13 04:01:18,Booch01,pio02,2024-08-13T03:01:18.565443Z,0.0
2024-08-13 04:01:46,Booch01,pio02,2024-08-13T03:01:46.868687Z,0.0
2024-08-13 04:01:57,Booch01,pio02,2024-08-13T03:01:57.356312Z,0.0
2024-08-13 04:02:18,Booch01,pio02,2024-08-13T03:02:18.184400Z,0.0
2024-08-13 04:02:46,Booch01,pio02,2024-08-13T03:02:46.496364Z,0.0
2024-08-13 04:02:56,Booch01,pio02,2024-08-13T03:02:56.984225Z,0.0
2024-08-13 04:03:17,Booch01,pio02,2024-08-13T03:03:17.808378Z,0.0
2024-08-13 04:03:46,Booch01,pio02,2024-08-13T03:03:46.220175Z,0.0
2024-08-13 04:03:56,Booch01,pio02,2024-08-13T03:03:56.712397Z,0.0
2024-08-13 04:04:17,Booch01,pio02,2024-08-13T03:04:17.584815Z,0.0
2024-08-13 04:04:45,Booch01,pio02,2024-08-13T03:04:45.896220Z,0.0
2024-08-13 04:04:56,Booch01,pio02,2024-08-13T03:04:56.384736Z,0.0
2024-08-13 04:05:17,Booch01,pio02,2024-08-13T03:05:17.208309Z,0.0
2024-08-13 04:05:45,Booch01,pio02,2024-08-13T03:05:45.520673Z,0.0
2024-08-13 04:05:56,Booch01,pio02,2024-08-13T03:05:56.104506Z,0.0
2024-08-13 04:06:16,Booch01,pio02,2024-08-13T03:06:16.940426Z,0.0
2024-08-13 04:06:45,Booch01,pio02,2024-08-13T03:06:45.256027Z,0.0
2024-08-13 04:06:55,Booch01,pio02,2024-08-13T03:06:55.776273Z,0.0
2024-08-13 04:07:16,Booch01,pio02,2024-08-13T03:07:16.605682Z,0.0
2024-08-13 04:07:44,Booch01,pio02,2024-08-13T03:07:44.916233Z,0.0
2024-08-13 04:07:55,Booch01,pio02,2024-08-13T03:07:55.404359Z,0.0
2024-08-13 04:08:16,Booch01,pio02,2024-08-13T03:08:16.335854Z,0.0
2024-08-13 04:08:44,Booch01,pio02,2024-08-13T03:08:44.696450Z,0.0
2024-08-13 04:08:55,Booch01,pio02,2024-08-13T03:08:55.184922Z,0.0
2024-08-13 04:09:21,Booch01,pio02,2024-08-13T03:09:21.188500Z,0.0
2024-08-13 04:09:49,Booch01,pio02,2024-08-13T03:09:49.501090Z,0.0
2024-08-13 04:09:59,Booch01,pio02,2024-08-13T03:09:59.988309Z,0.0
2024-08-13 04:10:20,Booch01,pio02,2024-08-13T03:10:20.815909Z,0.0
2024-08-13 04:10:49,Booch01,pio02,2024-08-13T03:10:49.132480Z,0.0
2024-08-13 04:10:59,Booch01,pio02,2024-08-13T03:10:59.608360Z,0.0
2024-08-13 04:11:20,Booch01,pio02,2024-08-13T03:11:20.445130Z,0.0
2024-08-13 04:11:48,Booch01,pio02,2024-08-13T03:11:48.852606Z,0.0
2024-08-13 04:11:59,Booch01,pio02,2024-08-13T03:11:59.348216Z,0.0
2024-08-13 04:12:20,Booch01,pio02,2024-08-13T03:12:20.176763Z,0.0
2024-08-13 04:12:48,Booch01,pio02,2024-08-13T03:12:48.489037Z,0.0
2024-08-13 04:12:58,Booch01,pio02,2024-08-13T03:12:58.976179Z,0.0
2024-08-13 04:13:19,Booch01,pio02,2024-08-13T03:13:19.803909Z,0.0
2024-08-13 04:13:48,Booch01,pio02,2024-08-13T03:13:48.116473Z,0.0
2024-08-13 04:13:58,Booch01,pio02,2024-08-13T03:13:58.636843Z,0.0
2024-08-13 04:14:19,Booch01,pio02,2024-08-13T03:14:19.464600Z,0.0
2024-08-13 04:14:47,Booch01,pio02,2024-08-13T03:14:47.776460Z,0.0
2024-08-13 04:14:58,Booch01,pio02,2024-08-13T03:14:58.272935Z,0.0
2024-08-13 04:15:19,Booch01,pio02,2024-08-13T03:15:19.100222Z,0.0
2024-08-13 04:15:47,Booch01,pio02,2024-08-13T03:15:47.405064Z,0.0
2024-08-13 04:15:57,Booch01,pio02,2024-08-13T03:15:57.900803Z,0.0
2024-08-13 04:16:18,Booch01,pio02,2024-08-13T03:16:18.840550Z,0.0
2024-08-13 04:16:47,Booch01,pio02,2024-08-13T03:16:47.152229Z,0.0
2024-08-13 04:16:57,Booch01,pio02,2024-08-13T03:16:57.640365Z,0.0
2024-08-13 04:17:18,Booch01,pio02,2024-08-13T03:17:18.468701Z,0.0
2024-08-13 04:17:46,Booch01,pio02,2024-08-13T03:17:46.780236Z,0.0
2024-08-13 04:17:57,Booch01,pio02,2024-08-13T03:17:57.268242Z,0.0
2024-08-13 04:18:18,Booch01,pio02,2024-08-13T03:18:18.096954Z,0.0
2024-08-13 04:18:46,Booch01,pio02,2024-08-13T03:18:46.508368Z,0.0
2024-08-13 04:18:56,Booch01,pio02,2024-08-13T03:18:56.996687Z,0.0
2024-08-13 04:19:17,Booch01,pio02,2024-08-13T03:19:17.820409Z,0.0
2024-08-13 04:19:46,Booch01,pio02,2024-08-13T03:19:46.132817Z,0.0
2024-08-13 04:19:56,Booch01,pio02,2024-08-13T03:19:56.624266Z,0.0
2024-08-13 04:20:17,Booch01,pio02,2024-08-13T03:20:17.448531Z,0.0
2024-08-13 04:20:45,Booch01,pio02,2024-08-13T03:20:45.760384Z,0.0
2024-08-13 04:20:56,Booch01,pio02,2024-08-13T03:20:56.352649Z,0.0
2024-08-13 04:21:17,Booch01,pio02,2024-08-13T03:21:17.179908Z,0.0
2024-08-13 04:21:45,Booch01,pio02,2024-08-13T03:21:45.492507Z,0.0
2024-08-13 04:21:55,Booch01,pio02,2024-08-13T03:21:55.984005Z,0.0
2024-08-13 04:22:16,Booch01,pio02,2024-08-13T03:22:16.808148Z,0.0
2024-08-13 04:22:45,Booch01,pio02,2024-08-13T03:22:45.124214Z,0.0
2024-08-13 04:22:55,Booch01,pio02,2024-08-13T03:22:55.612229Z,0.0
2024-08-13 04:23:16,Booch01,pio02,2024-08-13T03:23:16.540163Z,0.0
2024-08-13 04:23:44,Booch01,pio02,2024-08-13T03:23:44.848652Z,0.0
2024-08-13 04:23:55,Booch01,pio02,2024-08-13T03:23:55.340718Z,0.0
2024-08-13 04:24:16,Booch01,pio02,2024-08-13T03:24:16.156685Z,0.0
2024-08-13 04:24:44,Booch01,pio02,2024-08-13T03:24:44.475838Z,0.0
2024-08-13 04:24:54,Booch01,pio02,2024-08-13T03:24:54.964231Z,0.0
2024-08-13 04:25:21,Booch01,pio02,2024-08-13T03:25:21.248303Z,0.0
2024-08-13 04:25:49,Booch01,pio02,2024-08-13T03:25:49.560492Z,0.0
2024-08-13 04:26:00,Booch01,pio02,2024-08-13T03:26:00.048721Z,0.0
2024-08-13 04:26:20,Booch01,pio02,2024-08-13T03:26:20.877149Z,0.0
2024-08-13 04:26:49,Booch01,pio02,2024-08-13T03:26:49.189272Z,0.0
2024-08-13 04:26:59,Booch01,pio02,2024-08-13T03:26:59.707939Z,0.0
2024-08-13 04:27:20,Booch01,pio02,2024-08-13T03:27:20.641212Z,0.0
2024-08-13 04:27:48,Booch01,pio02,2024-08-13T03:27:48.948375Z,0.0
2024-08-13 04:27:59,Booch01,pio02,2024-08-13T03:27:59.436543Z,0.0
2024-08-13 04:28:20,Booch01,pio02,2024-08-13T03:28:20.264434Z,0.0
2024-08-13 04:28:48,Booch01,pio02,2024-08-13T03:28:48.576811Z,0.0
2024-08-13 04:28:59,Booch01,pio02,2024-08-13T03:28:59.064440Z,0.0
2024-08-13 04:29:19,Booch01,pio02,2024-08-13T03:29:19.924108Z,0.0
2024-08-13 04:29:48,Booch01,pio02,2024-08-13T03:29:48.336549Z,0.0
2024-08-13 04:29:58,Booch01,pio02,2024-08-13T03:29:58.828286Z,0.0
2024-08-13 04:30:19,Booch01,pio02,2024-08-13T03:30:19.656744Z,0.0
2024-08-13 04:30:47,Booch01,pio02,2024-08-13T03:30:47.964303Z,0.0
2024-08-13 04:30:58,Booch01,pio02,2024-08-13T03:30:58.468351Z,0.0
2024-08-13 04:31:19,Booch01,pio02,2024-08-13T03:31:19.304118Z,0.0
2024-08-13 04:31:47,Booch01,pio02,2024-08-13T03:31:47.620831Z,0.0
2024-08-13 04:31:58,Booch01,pio02,2024-08-13T03:31:58.212069Z,0.0
2024-08-13 04:32:19,Booch01,pio02,2024-08-13T03:32:19.031901Z,0.0
2024-08-13 04:32:47,Booch01,pio02,2024-08-13T03:32:47.352334Z,0.0
2024-08-13 04:32:57,Booch01,pio02,2024-08-13T03:32:57.841806Z,0.0
2024-08-13 04:33:18,Booch01,pio02,2024-08-13T03:33:18.675916Z,0.0
2024-08-13 04:33:46,Booch01,pio02,2024-08-13T03:33:46.988147Z,0.0
2024-08-13 04:33:57,Booch01,pio02,2024-08-13T03:33:57.476341Z,0.0
2024-08-13 04:34:18,Booch01,pio02,2024-08-13T03:34:18.405570Z,0.0
2024-08-13 04:34:46,Booch01,pio02,2024-08-13T03:34:46.748254Z,0.0
2024-08-13 04:34:57,Booch01,pio02,2024-08-13T03:34:57.236196Z,0.0
2024-08-13 04:35:18,Booch01,pio02,2024-08-13T03:35:18.056633Z,0.0
2024-08-13 04:35:46,Booch01,pio02,2024-08-13T03:35:46.376922Z,0.0
2024-08-13 04:35:56,Booch01,pio02,2024-08-13T03:35:56.864683Z,0.0
2024-08-13 04:36:17,Booch01,pio02,2024-08-13T03:36:17.700520Z,0.0
2024-08-13 04:36:46,Booch01,pio02,2024-08-13T03:36:46.012398Z,0.0
2024-08-13 04:36:56,Booch01,pio02,2024-08-13T03:36:56.499938Z,0.0
2024-08-13 04:37:17,Booch01,pio02,2024-08-13T03:37:17.332451Z,0.0
2024-08-13 04:37:45,Booch01,pio02,2024-08-13T03:37:45.736814Z,0.0
2024-08-13 04:37:56,Booch01,pio02,2024-08-13T03:37:56.236201Z,0.0
2024-08-13 04:38:17,Booch01,pio02,2024-08-13T03:38:17.064479Z,0.0
2024-08-13 04:38:45,Booch01,pio02,2024-08-13T03:38:45.376604Z,0.0
2024-08-13 04:38:55,Booch01,pio02,2024-08-13T03:38:55.864241Z,0.0
2024-08-13 04:39:16,Booch01,pio02,2024-08-13T03:39:16.692754Z,0.0
2024-08-13 04:39:45,Booch01,pio02,2024-08-13T03:39:45.004818Z,0.0
2024-08-13 04:39:55,Booch01,pio02,2024-08-13T03:39:55.592081Z,0.0
