timestamp_localtime,experiment,pioreactor_unit,timestamp,temperature_c
2023-12-01 16:29:57,Spirulina 003,pio001,2023-12-01T16:29:57.013502Z,32.47
2023-12-01 16:33:42,Spirulina 003,pio001,2023-12-01T16:33:42.007026Z,32.47
2023-12-01 16:37:27,Spirulina 003,pio001,2023-12-01T16:37:27.007285Z,32.52
2023-12-01 16:41:12,Spirulina 003,pio001,2023-12-01T16:41:12.001976Z,32.49
2023-12-01 16:44:57,Spirulina 003,pio001,2023-12-01T16:44:57.009266Z,32.46
2023-12-01 16:48:42,Spirulina 003,pio001,2023-12-01T16:48:42.006918Z,32.51
2023-12-01 16:52:27,Spirulina 003,pio001,2023-12-01T16:52:27.007687Z,32.49
2023-12-01 16:56:12,Spirulina 003,pio001,2023-12-01T16:56:12.015848Z,32.46
2023-12-01 16:59:57,Spirulina 003,pio001,2023-12-01T16:59:57.011117Z,32.49
2023-12-01 17:03:42,Spirulina 003,pio001,2023-12-01T17:03:42.014646Z,32.52
2023-12-01 17:07:27,Spirulina 003,pio001,2023-12-01T17:07:27.015181Z,32.46
2023-12-01 17:11:12,Spirulina 003,pio001,2023-12-01T17:11:12.009651Z,32.53
2023-12-01 17:14:57,Spirulina 003,pio001,2023-12-01T17:14:57.018420Z,32.51
2023-12-01 17:18:42,Spirulina 003,pio001,2023-12-01T17:18:42.006314Z,32.48
2023-12-01 17:22:27,Spirulina 003,pio001,2023-12-01T17:22:27.012976Z,32.53
2023-12-01 17:26:12,Spirulina 003,pio001,2023-12-01T17:26:12.006804Z,32.52
2023-12-01 17:29:57,Spirulina 003,pio001,2023-12-01T17:29:57.019529Z,32.47
2023-12-01 17:33:42,Spirulina 003,pio001,2023-12-01T17:33:42.009541Z,32.49
2023-12-01 17:37:27,Spirulina 003,pio001,2023-12-01T17:37:27.021612Z,32.51
2023-12-01 17:41:12,Spirulina 003,pio001,2023-12-01T17:41:12.004949Z,32.47
2023-12-01 17:44:57,Spirulina 003,pio001,2023-12-01T17:44:57.007615Z,32.48
2023-12-01 17:48:42,Spirulina 003,pio001,2023-12-01T17:48:42.013480Z,32.5
2023-12-01 17:52:27,Spirulina 003,pio001,2023-12-01T17:52:27.017421Z,32.47
2023-12-01 17:56:12,Spirulina 003,pio001,2023-12-01T17:56:12.013526Z,32.49
2023-12-01 17:59:57,Spirulina 003,pio001,2023-12-01T17:59:57.017586Z,32.66
2023-12-01 18:03:42,Spirulina 003,pio001,2023-12-01T18:03:42.021514Z,32.82
2023-12-01 18:07:27,Spirulina 003,pio001,2023-12-01T18:07:27.012381Z,32.97
2023-12-01 18:11:12,Spirulina 003,pio001,2023-12-01T18:11:12.005904Z,33.07
2023-12-01 18:14:57,Spirulina 003,pio001,2023-12-01T18:14:57.013611Z,33.09
2023-12-01 18:18:42,Spirulina 003,pio001,2023-12-01T18:18:42.009407Z,32.99
2023-12-01 18:22:27,Spirulina 003,pio001,2023-12-01T18:22:27.020964Z,32.94
2023-12-01 18:26:12,Spirulina 003,pio001,2023-12-01T18:26:12.012402Z,32.89
2023-12-01 18:29:57,Spirulina 003,pio001,2023-12-01T18:29:57.011285Z,32.79
2023-12-01 18:33:42,Spirulina 003,pio001,2023-12-01T18:33:42.010463Z,32.69
2023-12-01 18:37:27,Spirulina 003,pio001,2023-12-01T18:37:27.017790Z,32.67
2023-12-01 18:41:12,Spirulina 003,pio001,2023-12-01T18:41:12.015944Z,32.54
2023-12-01 18:44:57,Spirulina 003,pio001,2023-12-01T18:44:57.022309Z,32.52
2023-12-01 18:48:42,Spirulina 003,pio001,2023-12-01T18:48:42.006294Z,32.48
2023-12-01 18:52:27,Spirulina 003,pio001,2023-12-01T18:52:27.013044Z,32.47
2023-12-01 18:56:12,Spirulina 003,pio001,2023-12-01T18:56:12.005183Z,32.43
2023-12-01 18:59:57,Spirulina 003,pio001,2023-12-01T18:59:57.007451Z,32.47
2023-12-01 19:03:42,Spirulina 003,pio001,2023-12-01T19:03:42.023929Z,32.42
2023-12-01 19:07:27,Spirulina 003,pio001,2023-12-01T19:07:27.005141Z,32.44
2023-12-01 19:11:12,Spirulina 003,pio001,2023-12-01T19:11:12.009629Z,32.46
2023-12-01 19:14:57,Spirulina 003,pio001,2023-12-01T19:14:57.011717Z,32.47
2023-12-01 19:18:42,Spirulina 003,pio001,2023-12-01T19:18:42.014171Z,32.45
2023-12-01 19:22:27,Spirulina 003,pio001,2023-12-01T19:22:27.005592Z,32.45
2023-12-01 19:26:12,Spirulina 003,pio001,2023-12-01T19:26:12.013921Z,32.52
2023-12-01 19:29:57,Spirulina 003,pio001,2023-12-01T19:29:57.013160Z,32.51
2023-12-01 19:33:42,Spirulina 003,pio001,2023-12-01T19:33:42.021263Z,32.45
2023-12-01 19:37:27,Spirulina 003,pio001,2023-12-01T19:37:27.011142Z,32.51
2023-12-01 19:41:12,Spirulina 003,pio001,2023-12-01T19:41:12.005120Z,32.52
2023-12-01 19:44:57,Spirulina 003,pio001,2023-12-01T19:44:57.021183Z,32.49
2023-12-01 19:48:42,Spirulina 003,pio001,2023-12-01T19:48:42.003481Z,32.47
2023-12-01 19:52:27,Spirulina 003,pio001,2023-12-01T19:52:27.007694Z,32.51
2023-12-01 19:56:12,Spirulina 003,pio001,2023-12-01T19:56:12.010090Z,32.51
2023-12-01 19:59:57,Spirulina 003,pio001,2023-12-01T19:59:57.007362Z,32.47
2023-12-01 20:03:42,Spirulina 003,pio001,2023-12-01T20:03:42.009608Z,32.51
2023-12-01 20:07:27,Spirulina 003,pio001,2023-12-01T20:07:27.005801Z,32.52
2023-12-01 20:11:12,Spirulina 003,pio001,2023-12-01T20:11:12.015326Z,32.48
2023-12-01 20:14:57,Spirulina 003,pio001,2023-12-01T20:14:57.012507Z,32.5
2023-12-01 20:18:42,Spirulina 003,pio001,2023-12-01T20:18:42.004950Z,32.49
2023-12-01 20:22:27,Spirulina 003,pio001,2023-12-01T20:22:27.015272Z,32.49
2023-12-01 20:26:12,Spirulina 003,pio001,2023-12-01T20:26:12.006571Z,32.46
2023-12-01 20:29:57,Spirulina 003,pio001,2023-12-01T20:29:57.021070Z,32.49
2023-12-01 20:33:42,Spirulina 003,pio001,2023-12-01T20:33:42.008625Z,32.52
2023-12-01 20:37:27,Spirulina 003,pio001,2023-12-01T20:37:27.011253Z,32.47
2023-12-01 20:41:12,Spirulina 003,pio001,2023-12-01T20:41:12.014971Z,32.52
2023-12-01 20:44:57,Spirulina 003,pio001,2023-12-01T20:44:57.004563Z,32.53
2023-12-01 20:48:42,Spirulina 003,pio001,2023-12-01T20:48:42.004796Z,32.53
2023-12-01 20:52:27,Spirulina 003,pio001,2023-12-01T20:52:27.008587Z,32.52
2023-12-01 20:56:12,Spirulina 003,pio001,2023-12-01T20:56:12.016883Z,32.52
2023-12-01 20:59:57,Spirulina 003,pio001,2023-12-01T20:59:57.022228Z,32.54
2023-12-01 21:03:42,Spirulina 003,pio001,2023-12-01T21:03:42.008985Z,32.48
2023-12-01 21:07:27,Spirulina 003,pio001,2023-12-01T21:07:27.011726Z,32.52
2023-12-01 21:11:12,Spirulina 003,pio001,2023-12-01T21:11:12.007161Z,32.53
2023-12-01 21:14:57,Spirulina 003,pio001,2023-12-01T21:14:57.023164Z,32.49
2023-12-01 21:18:42,Spirulina 003,pio001,2023-12-01T21:18:42.001934Z,32.51
2023-12-01 21:22:27,Spirulina 003,pio001,2023-12-01T21:22:27.014664Z,32.54
2023-12-01 21:26:12,Spirulina 003,pio001,2023-12-01T21:26:12.014909Z,32.46
2023-12-01 21:29:57,Spirulina 003,pio001,2023-12-01T21:29:57.066233Z,32.51
2023-12-01 21:33:42,Spirulina 003,pio001,2023-12-01T21:33:42.018011Z,32.52
2023-12-01 21:37:27,Spirulina 003,pio001,2023-12-01T21:37:27.017464Z,32.47
2023-12-01 21:41:12,Spirulina 003,pio001,2023-12-01T21:41:12.005425Z,32.51
2023-12-01 21:44:57,Spirulina 003,pio001,2023-12-01T21:44:57.006857Z,32.53
2023-12-01 21:48:42,Spirulina 003,pio001,2023-12-01T21:48:42.020358Z,32.48
2023-12-01 21:52:27,Spirulina 003,pio001,2023-12-01T21:52:27.015582Z,32.48
2023-12-01 21:56:12,Spirulina 003,pio001,2023-12-01T21:56:12.010379Z,32.51
2023-12-01 21:59:57,Spirulina 003,pio001,2023-12-01T21:59:57.008619Z,32.51
2023-12-01 22:03:42,Spirulina 003,pio001,2023-12-01T22:03:42.017987Z,32.48
2023-12-01 22:07:27,Spirulina 003,pio001,2023-12-01T22:07:27.008882Z,32.53
2023-12-01 22:11:12,Spirulina 003,pio001,2023-12-01T22:11:12.007363Z,32.53
2023-12-01 22:14:57,Spirulina 003,pio001,2023-12-01T22:14:57.005820Z,32.47
2023-12-01 22:18:42,Spirulina 003,pio001,2023-12-01T22:18:42.008216Z,32.5
2023-12-01 22:22:27,Spirulina 003,pio001,2023-12-01T22:22:27.009643Z,32.51
2023-12-01 22:26:12,Spirulina 003,pio001,2023-12-01T22:26:12.015866Z,32.51
2023-12-01 22:29:57,Spirulina 003,pio001,2023-12-01T22:29:57.012601Z,32.47
2023-12-01 22:33:42,Spirulina 003,pio001,2023-12-01T22:33:42.005275Z,32.53
2023-12-01 22:37:27,Spirulina 003,pio001,2023-12-01T22:37:27.011482Z,32.52
2023-12-01 22:41:12,Spirulina 003,pio001,2023-12-01T22:41:12.008343Z,32.5
2023-12-01 22:44:57,Spirulina 003,pio001,2023-12-01T22:44:57.007367Z,32.52
2023-12-01 22:48:42,Spirulina 003,pio001,2023-12-01T22:48:42.014053Z,32.52
2023-12-01 22:52:27,Spirulina 003,pio001,2023-12-01T22:52:27.008348Z,32.47
2023-12-01 22:56:12,Spirulina 003,pio001,2023-12-01T22:56:12.015858Z,32.51
2023-12-01 22:59:57,Spirulina 003,pio001,2023-12-01T22:59:57.004036Z,32.54
2023-12-01 23:03:42,Spirulina 003,pio001,2023-12-01T23:03:42.007396Z,32.48
2023-12-01 23:07:27,Spirulina 003,pio001,2023-12-01T23:07:27.012219Z,32.5
2023-12-01 23:11:12,Spirulina 003,pio001,2023-12-01T23:11:12.014891Z,32.52
2023-12-01 23:14:57,Spirulina 003,pio001,2023-12-01T23:14:57.007063Z,32.44
2023-12-01 23:18:42,Spirulina 003,pio001,2023-12-01T23:18:42.005797Z,32.41
2023-12-01 23:22:27,Spirulina 003,pio001,2023-12-01T23:22:27.016123Z,32.47
2023-12-01 23:26:12,Spirulina 003,pio001,2023-12-01T23:26:12.004693Z,32.51
2023-12-01 23:29:57,Spirulina 003,pio001,2023-12-01T23:29:57.010005Z,32.51
2023-12-01 23:33:42,Spirulina 003,pio001,2023-12-01T23:33:42.008143Z,32.48
2023-12-01 23:37:27,Spirulina 003,pio001,2023-12-01T23:37:27.014723Z,32.53
2023-12-01 23:41:12,Spirulina 003,pio001,2023-12-01T23:41:12.019576Z,32.54
2023-12-01 23:44:57,Spirulina 003,pio001,2023-12-01T23:44:57.007499Z,32.51
2023-12-01 23:48:42,Spirulina 003,pio001,2023-12-01T23:48:42.013661Z,32.53
2023-12-01 23:52:27,Spirulina 003,pio001,2023-12-01T23:52:27.004614Z,32.53
2023-12-01 23:56:12,Spirulina 003,pio001,2023-12-01T23:56:12.005336Z,32.52
2023-12-01 23:59:57,Spirulina 003,pio001,2023-12-01T23:59:57.015203Z,32.51
2023-12-02 00:03:42,Spirulina 003,pio001,2023-12-02T00:03:42.027124Z,32.46
2023-12-02 00:07:27,Spirulina 003,pio001,2023-12-02T00:07:27.019464Z,32.5
2023-12-02 00:11:12,Spirulina 003,pio001,2023-12-02T00:11:12.018052Z,32.47
2023-12-02 00:14:57,Spirulina 003,pio001,2023-12-02T00:14:57.004003Z,32.5
2023-12-02 00:18:42,Spirulina 003,pio001,2023-12-02T00:18:42.010774Z,32.53
2023-12-02 00:22:27,Spirulina 003,pio001,2023-12-02T00:22:27.009133Z,32.52
2023-12-02 00:26:12,Spirulina 003,pio001,2023-12-02T00:26:12.011775Z,32.5
2023-12-02 00:29:57,Spirulina 003,pio001,2023-12-02T00:29:57.009544Z,32.53
2023-12-02 00:33:42,Spirulina 003,pio001,2023-12-02T00:33:42.005514Z,32.52
2023-12-02 00:37:27,Spirulina 003,pio001,2023-12-02T00:37:27.021834Z,32.48
2023-12-02 00:41:12,Spirulina 003,pio001,2023-12-02T00:41:12.018518Z,32.52
2023-12-02 00:44:57,Spirulina 003,pio001,2023-12-02T00:44:57.010020Z,32.55
2023-12-02 00:48:42,Spirulina 003,pio001,2023-12-02T00:48:42.021339Z,32.53
2023-12-02 00:52:27,Spirulina 003,pio001,2023-12-02T00:52:27.007498Z,32.45
2023-12-02 00:56:12,Spirulina 003,pio001,2023-12-02T00:56:12.009554Z,32.47
2023-12-02 00:59:57,Spirulina 003,pio001,2023-12-02T00:59:57.010616Z,32.52
2023-12-02 01:03:42,Spirulina 003,pio001,2023-12-02T01:03:42.006611Z,32.47
2023-12-02 01:07:27,Spirulina 003,pio001,2023-12-02T01:07:27.009664Z,32.52
2023-12-02 01:11:12,Spirulina 003,pio001,2023-12-02T01:11:12.014613Z,32.54
2023-12-02 01:14:57,Spirulina 003,pio001,2023-12-02T01:14:57.016132Z,32.52
2023-12-02 01:18:42,Spirulina 003,pio001,2023-12-02T01:18:42.011635Z,32.52
2023-12-02 01:22:27,Spirulina 003,pio001,2023-12-02T01:22:27.007339Z,32.56
2023-12-02 01:26:12,Spirulina 003,pio001,2023-12-02T01:26:12.008865Z,32.51
2023-12-02 01:29:57,Spirulina 003,pio001,2023-12-02T01:29:57.017770Z,32.48
2023-12-02 01:33:42,Spirulina 003,pio001,2023-12-02T01:33:42.010370Z,32.51
2023-12-02 01:37:27,Spirulina 003,pio001,2023-12-02T01:37:27.007635Z,32.54
2023-12-02 01:41:12,Spirulina 003,pio001,2023-12-02T01:41:12.026137Z,32.51
2023-12-02 01:44:57,Spirulina 003,pio001,2023-12-02T01:44:57.008284Z,32.51
2023-12-02 01:48:42,Spirulina 003,pio001,2023-12-02T01:48:42.008305Z,32.53
2023-12-02 01:52:27,Spirulina 003,pio001,2023-12-02T01:52:27.008196Z,32.52
2023-12-02 01:56:12,Spirulina 003,pio001,2023-12-02T01:56:12.003586Z,32.48
2023-12-02 01:59:57,Spirulina 003,pio001,2023-12-02T01:59:57.001198Z,32.52
2023-12-02 02:03:42,Spirulina 003,pio001,2023-12-02T02:03:42.005424Z,32.54
2023-12-02 02:07:27,Spirulina 003,pio001,2023-12-02T02:07:27.008200Z,32.5
2023-12-02 02:11:12,Spirulina 003,pio001,2023-12-02T02:11:12.016424Z,32.53
2023-12-02 02:14:57,Spirulina 003,pio001,2023-12-02T02:14:57.004955Z,32.52
2023-12-02 02:18:42,Spirulina 003,pio001,2023-12-02T02:18:42.013910Z,32.51
2023-12-02 02:22:27,Spirulina 003,pio001,2023-12-02T02:22:27.012148Z,32.53
2023-12-02 02:26:12,Spirulina 003,pio001,2023-12-02T02:26:12.018980Z,32.53
2023-12-02 02:29:57,Spirulina 003,pio001,2023-12-02T02:29:57.010331Z,32.5
2023-12-02 02:33:42,Spirulina 003,pio001,2023-12-02T02:33:42.003370Z,32.47
2023-12-02 02:37:27,Spirulina 003,pio001,2023-12-02T02:37:27.004039Z,32.49
2023-12-02 02:41:12,Spirulina 003,pio001,2023-12-02T02:41:12.009270Z,32.48
2023-12-02 02:44:57,Spirulina 003,pio001,2023-12-02T02:44:57.006072Z,32.51
2023-12-02 02:48:42,Spirulina 003,pio001,2023-12-02T02:48:42.005652Z,32.52
2023-12-02 02:52:27,Spirulina 003,pio001,2023-12-02T02:52:27.003852Z,32.51
2023-12-02 02:56:12,Spirulina 003,pio001,2023-12-02T02:56:12.008218Z,32.53
2023-12-02 02:59:57,Spirulina 003,pio001,2023-12-02T02:59:57.015375Z,32.48
2023-12-02 03:03:42,Spirulina 003,pio001,2023-12-02T03:03:42.003626Z,32.41
2023-12-02 03:07:27,Spirulina 003,pio001,2023-12-02T03:07:27.011650Z,32.48
2023-12-02 03:11:12,Spirulina 003,pio001,2023-12-02T03:11:12.008955Z,32.5
2023-12-02 03:14:57,Spirulina 003,pio001,2023-12-02T03:14:57.015197Z,32.48
2023-12-02 03:18:42,Spirulina 003,pio001,2023-12-02T03:18:42.006512Z,32.53
2023-12-02 03:22:27,Spirulina 003,pio001,2023-12-02T03:22:27.005136Z,32.58
2023-12-02 03:26:12,Spirulina 003,pio001,2023-12-02T03:26:12.020091Z,32.63
2023-12-02 03:29:57,Spirulina 003,pio001,2023-12-02T03:29:57.015623Z,32.59
2023-12-02 03:33:42,Spirulina 003,pio001,2023-12-02T03:33:42.007207Z,32.57
2023-12-02 03:37:27,Spirulina 003,pio001,2023-12-02T03:37:27.016916Z,32.58
2023-12-02 03:41:12,Spirulina 003,pio001,2023-12-02T03:41:12.018114Z,32.55
2023-12-02 03:44:57,Spirulina 003,pio001,2023-12-02T03:44:57.003761Z,32.52
2023-12-02 03:48:42,Spirulina 003,pio001,2023-12-02T03:48:42.002527Z,32.56
2023-12-02 03:52:27,Spirulina 003,pio001,2023-12-02T03:52:27.006793Z,32.51
2023-12-02 03:56:12,Spirulina 003,pio001,2023-12-02T03:56:12.007498Z,32.47
2023-12-02 03:59:57,Spirulina 003,pio001,2023-12-02T03:59:57.006366Z,32.5
2023-12-02 04:03:42,Spirulina 003,pio001,2023-12-02T04:03:42.007157Z,32.51
2023-12-02 04:07:27,Spirulina 003,pio001,2023-12-02T04:07:27.008116Z,32.46
2023-12-02 04:11:12,Spirulina 003,pio001,2023-12-02T04:11:12.001093Z,32.48
2023-12-02 04:14:57,Spirulina 003,pio001,2023-12-02T04:14:57.017097Z,32.5
2023-12-02 04:18:42,Spirulina 003,pio001,2023-12-02T04:18:42.007432Z,32.46
2023-12-02 04:22:27,Spirulina 003,pio001,2023-12-02T04:22:27.011710Z,32.49
2023-12-02 04:26:12,Spirulina 003,pio001,2023-12-02T04:26:12.002373Z,32.51
2023-12-02 04:29:57,Spirulina 003,pio001,2023-12-02T04:29:57.005782Z,32.48
2023-12-02 04:33:42,Spirulina 003,pio001,2023-12-02T04:33:42.011047Z,32.51
2023-12-02 04:37:27,Spirulina 003,pio001,2023-12-02T04:37:27.008320Z,32.53
2023-12-02 04:41:12,Spirulina 003,pio001,2023-12-02T04:41:12.018666Z,32.5
2023-12-02 04:44:57,Spirulina 003,pio001,2023-12-02T04:44:57.010955Z,32.57
2023-12-02 04:48:42,Spirulina 003,pio001,2023-12-02T04:48:42.015210Z,32.51
2023-12-02 04:52:27,Spirulina 003,pio001,2023-12-02T04:52:27.009277Z,32.53
2023-12-02 04:56:12,Spirulina 003,pio001,2023-12-02T04:56:12.002916Z,32.52
2023-12-02 04:59:57,Spirulina 003,pio001,2023-12-02T04:59:57.000823Z,32.51
2023-12-02 05:03:42,Spirulina 003,pio001,2023-12-02T05:03:42.006170Z,32.52
2023-12-02 05:07:27,Spirulina 003,pio001,2023-12-02T05:07:27.012350Z,32.53
2023-12-02 05:11:12,Spirulina 003,pio001,2023-12-02T05:11:12.007625Z,32.47
2023-12-02 05:14:57,Spirulina 003,pio001,2023-12-02T05:14:57.004738Z,32.53
2023-12-02 05:18:42,Spirulina 003,pio001,2023-12-02T05:18:42.007255Z,32.52
2023-12-02 05:22:27,Spirulina 003,pio001,2023-12-02T05:22:27.014912Z,32.49
2023-12-02 05:26:12,Spirulina 003,pio001,2023-12-02T05:26:12.008848Z,32.51
2023-12-02 05:29:57,Spirulina 003,pio001,2023-12-02T05:29:57.005944Z,32.52
2023-12-02 05:33:42,Spirulina 003,pio001,2023-12-02T05:33:42.022357Z,32.47
2023-12-02 05:37:27,Spirulina 003,pio001,2023-12-02T05:37:27.010782Z,32.53
2023-12-02 05:41:12,Spirulina 003,pio001,2023-12-02T05:41:12.013283Z,32.47
2023-12-02 05:44:57,Spirulina 003,pio001,2023-12-02T05:44:57.021201Z,32.48
2023-12-02 05:48:42,Spirulina 003,pio001,2023-12-02T05:48:42.005670Z,32.51
2023-12-02 05:52:27,Spirulina 003,pio001,2023-12-02T05:52:27.016852Z,32.56
2023-12-02 05:56:12,Spirulina 003,pio001,2023-12-02T05:56:12.013284Z,32.49
2023-12-02 05:59:57,Spirulina 003,pio001,2023-12-02T05:59:57.011263Z,32.52
2023-12-02 06:03:42,Spirulina 003,pio001,2023-12-02T06:03:42.006450Z,32.37
2023-12-02 06:07:27,Spirulina 003,pio001,2023-12-02T06:07:27.016536Z,32.41
2023-12-02 06:11:12,Spirulina 003,pio001,2023-12-02T06:11:12.004736Z,32.5
2023-12-02 06:14:57,Spirulina 003,pio001,2023-12-02T06:14:57.006537Z,32.54
2023-12-02 06:18:42,Spirulina 003,pio001,2023-12-02T06:18:42.012316Z,32.5
2023-12-02 06:22:27,Spirulina 003,pio001,2023-12-02T06:22:27.003489Z,32.56
2023-12-02 06:26:12,Spirulina 003,pio001,2023-12-02T06:26:12.007670Z,32.58
2023-12-02 06:29:57,Spirulina 003,pio001,2023-12-02T06:29:57.014529Z,32.52
2023-12-02 06:33:42,Spirulina 003,pio001,2023-12-02T06:33:42.012463Z,32.56
2023-12-02 06:37:27,Spirulina 003,pio001,2023-12-02T06:37:27.012930Z,32.57
2023-12-02 06:41:12,Spirulina 003,pio001,2023-12-02T06:41:12.010638Z,32.52
2023-12-02 06:44:57,Spirulina 003,pio001,2023-12-02T06:44:57.011656Z,32.55
2023-12-02 06:48:42,Spirulina 003,pio001,2023-12-02T06:48:42.007500Z,32.52
2023-12-02 06:52:27,Spirulina 003,pio001,2023-12-02T06:52:27.025232Z,32.5
2023-12-02 06:56:12,Spirulina 003,pio001,2023-12-02T06:56:12.012014Z,32.51
2023-12-02 06:59:57,Spirulina 003,pio001,2023-12-02T06:59:57.007471Z,32.48
2023-12-02 07:03:42,Spirulina 003,pio001,2023-12-02T07:03:42.019464Z,32.49
2023-12-02 07:07:27,Spirulina 003,pio001,2023-12-02T07:07:27.004204Z,32.53
2023-12-02 07:11:12,Spirulina 003,pio001,2023-12-02T07:11:12.016735Z,32.51
2023-12-02 07:14:57,Spirulina 003,pio001,2023-12-02T07:14:57.017791Z,32.48
2023-12-02 07:18:42,Spirulina 003,pio001,2023-12-02T07:18:42.005984Z,32.52
2023-12-02 07:22:27,Spirulina 003,pio001,2023-12-02T07:22:27.013786Z,32.47
2023-12-02 07:26:12,Spirulina 003,pio001,2023-12-02T07:26:12.009818Z,32.52
2023-12-02 07:29:57,Spirulina 003,pio001,2023-12-02T07:29:57.010400Z,32.52
2023-12-02 07:33:42,Spirulina 003,pio001,2023-12-02T07:33:42.007491Z,32.49
2023-12-02 07:37:27,Spirulina 003,pio001,2023-12-02T07:37:27.013834Z,32.52
2023-12-02 07:41:12,Spirulina 003,pio001,2023-12-02T07:41:12.012014Z,32.53
2023-12-02 07:44:57,Spirulina 003,pio001,2023-12-02T07:44:57.013562Z,32.47
2023-12-02 07:48:42,Spirulina 003,pio001,2023-12-02T07:48:42.011650Z,32.52
2023-12-02 07:52:27,Spirulina 003,pio001,2023-12-02T07:52:27.003827Z,32.53
2023-12-02 07:56:12,Spirulina 003,pio001,2023-12-02T07:56:12.006543Z,32.47
2023-12-02 07:59:57,Spirulina 003,pio001,2023-12-02T07:59:57.007098Z,32.53
2023-12-02 08:03:42,Spirulina 003,pio001,2023-12-02T08:03:42.006951Z,32.53
2023-12-02 08:07:27,Spirulina 003,pio001,2023-12-02T08:07:27.013085Z,32.47
2023-12-02 08:11:12,Spirulina 003,pio001,2023-12-02T08:11:12.012937Z,32.52
2023-12-02 08:14:57,Spirulina 003,pio001,2023-12-02T08:14:57.005881Z,32.51
2023-12-02 08:18:42,Spirulina 003,pio001,2023-12-02T08:18:42.003148Z,32.48
2023-12-02 08:22:27,Spirulina 003,pio001,2023-12-02T08:22:27.009228Z,32.52
2023-12-02 08:26:12,Spirulina 003,pio001,2023-12-02T08:26:12.005266Z,32.53
2023-12-02 08:29:57,Spirulina 003,pio001,2023-12-02T08:29:57.018001Z,32.5
2023-12-02 08:33:42,Spirulina 003,pio001,2023-12-02T08:33:42.012011Z,32.53
2023-12-02 08:37:27,Spirulina 003,pio001,2023-12-02T08:37:27.005542Z,32.51
2023-12-02 08:41:12,Spirulina 003,pio001,2023-12-02T08:41:12.007942Z,32.48
2023-12-02 08:44:57,Spirulina 003,pio001,2023-12-02T08:44:57.016666Z,32.52
2023-12-02 08:48:42,Spirulina 003,pio001,2023-12-02T08:48:42.005114Z,32.53
2023-12-02 08:52:27,Spirulina 003,pio001,2023-12-02T08:52:27.007483Z,32.48
2023-12-02 08:56:12,Spirulina 003,pio001,2023-12-02T08:56:12.009585Z,32.51
2023-12-02 08:59:57,Spirulina 003,pio001,2023-12-02T08:59:57.020481Z,32.5
2023-12-02 09:03:42,Spirulina 003,pio001,2023-12-02T09:03:42.009073Z,32.48
2023-12-02 09:07:27,Spirulina 003,pio001,2023-12-02T09:07:27.018284Z,32.53
2023-12-02 09:11:12,Spirulina 003,pio001,2023-12-02T09:11:12.007058Z,32.52
2023-12-02 09:14:57,Spirulina 003,pio001,2023-12-02T09:14:57.011335Z,32.5
2023-12-02 09:18:42,Spirulina 003,pio001,2023-12-02T09:18:42.014107Z,32.53
2023-12-02 09:22:27,Spirulina 003,pio001,2023-12-02T09:22:27.006988Z,32.5
2023-12-02 09:26:12,Spirulina 003,pio001,2023-12-02T09:26:12.007177Z,32.49
2023-12-02 09:29:57,Spirulina 003,pio001,2023-12-02T09:29:57.005595Z,32.54
2023-12-02 09:33:42,Spirulina 003,pio001,2023-12-02T09:33:42.011014Z,32.48
2023-12-02 09:37:27,Spirulina 003,pio001,2023-12-02T09:37:27.013284Z,32.53
2023-12-02 09:41:12,Spirulina 003,pio001,2023-12-02T09:41:12.005552Z,32.53
2023-12-02 09:44:57,Spirulina 003,pio001,2023-12-02T09:44:57.010055Z,32.48
2023-12-02 09:48:42,Spirulina 003,pio001,2023-12-02T09:48:42.015983Z,32.53
2023-12-02 09:52:27,Spirulina 003,pio001,2023-12-02T09:52:27.010897Z,32.52
2023-12-02 09:56:12,Spirulina 003,pio001,2023-12-02T09:56:12.009425Z,32.48
2023-12-02 09:59:57,Spirulina 003,pio001,2023-12-02T09:59:57.005720Z,32.45
2023-12-02 10:03:42,Spirulina 003,pio001,2023-12-02T10:03:42.011936Z,32.21
2023-12-02 10:07:27,Spirulina 003,pio001,2023-12-02T10:07:27.012822Z,32.08
2023-12-02 10:11:12,Spirulina 003,pio001,2023-12-02T10:11:12.006151Z,31.96
2023-12-02 10:14:57,Spirulina 003,pio001,2023-12-02T10:14:57.012517Z,31.96
2023-12-02 10:18:42,Spirulina 003,pio001,2023-12-02T10:18:42.004035Z,31.97
2023-12-02 10:22:27,Spirulina 003,pio001,2023-12-02T10:22:27.012955Z,32.02
2023-12-02 10:26:12,Spirulina 003,pio001,2023-12-02T10:26:12.017833Z,32.13
2023-12-02 10:29:57,Spirulina 003,pio001,2023-12-02T10:29:57.003433Z,32.17
2023-12-02 10:33:42,Spirulina 003,pio001,2023-12-02T10:33:42.016204Z,32.28
2023-12-02 10:37:27,Spirulina 003,pio001,2023-12-02T10:37:27.006872Z,32.38
2023-12-02 10:41:12,Spirulina 003,pio001,2023-12-02T10:41:12.013079Z,32.37
2023-12-02 10:44:57,Spirulina 003,pio001,2023-12-02T10:44:57.007257Z,32.49
2023-12-02 10:48:42,Spirulina 003,pio001,2023-12-02T10:48:42.003888Z,32.5
2023-12-02 10:52:27,Spirulina 003,pio001,2023-12-02T10:52:27.011588Z,32.49
2023-12-02 10:56:12,Spirulina 003,pio001,2023-12-02T10:56:12.012273Z,32.55
2023-12-02 10:59:57,Spirulina 003,pio001,2023-12-02T10:59:57.018301Z,32.52
